,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
294,,choice,,html-keyboard-response,294,393327,0.0-1.0-54.0-0.1-0.1,0,0,77,,,,,,52.0,52.0,1000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,Antique baby Carriage 7.jpg,Anecklace7.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace7.jpg,,,,,,,,,,1.0,314.0,1.5,
295,,isi,,html-keyboard-response,295,396256,0.0-1.0-54.0-0.1-2.1,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,315.5,2.0,
296,,no_response,,html-keyboard-response,296,398253,0.0-1.0-54.0-0.1-4.1-0.1,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5,1.0,
297,,iti,,html-keyboard-response,297,401255,0.0-1.0-54.0-0.1-5.1,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5,2.0,
298,,choice,,html-keyboard-response,298,403260,0.0-1.0-54.0-0.2-0.2,0,0,77,,,,,,52.0,52.0,1000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,Antique baby Carriage 7.jpg,Anecklace7.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace7.jpg,,,,,,,,,,1.0,320.5,1.5,
299,,isi,,html-keyboard-response,299,406266,0.0-1.0-54.0-0.2-2.2,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,3.0,
300,,no_response,,html-keyboard-response,300,407273,0.0-1.0-54.0-0.2-4.2-0.2,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,1.0,
301,,iti,,html-keyboard-response,301,408294,0.0-1.0-54.0-0.2-5.2,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,1.0,
302,,choice,,html-keyboard-response,302,409801,0.0-1.0-54.0-0.3-0.3,0,0,77,,,,,,52.0,52.0,1000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,Antique baby Carriage 7.jpg,Anecklace7.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace7.jpg,,,,,,,,,,1.0,327.0,1.5,
303,,isi,,html-keyboard-response,303,410807,0.0-1.0-54.0-0.3-2.3,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5,1.0,
304,,no_response,,html-keyboard-response,304,411815,0.0-1.0-54.0-0.3-4.3-0.3,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5,1.0,
305,,iti,,html-keyboard-response,305,414839,0.0-1.0-54.0-0.3-5.3,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5,3.0,
306,,choice,,html-keyboard-response,306,415246,0.0-1.0-54.0-0.4-0.4,0,0,77,,403.0,,,50.0,52.0,52.0,1000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,Antique baby Carriage 7.jpg,Anecklace7.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace7.jpg,1.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,0.0,333.5,0.403,
307,,confirmation,,html-keyboard-response,307,416348,0.0-1.0-54.0-0.4-1.4-0.4,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,333.903,1.097,
308,,isi,,html-keyboard-response,308,417354,0.0-1.0-54.0-0.4-2.4,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,1.0,
309,,feedback,,html-keyboard-response,309,418360,0.0-1.0-54.0-0.4-3.4-0.4,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,1.0,
310,,iti,,html-keyboard-response,310,421364,0.0-1.0-54.0-0.4-5.4,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,3.0,
311,,choice,,html-keyboard-response,311,421368,0.0-1.0-55.0-0.0-0.0,0,0,77,,0.0,,,50.0,53.0,53.0,2000.0,1500.0,0.0,1.0,0.0,20-80,,0.0,watch,small table,20.0,80.0,watch12,small table12,40.0,80.0,snl003_MED.jpg,ATABLE54.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/snl003_MED.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE54.jpg,1.0,watch,small table,20.0,80.0,watch12,small table12,40.0,80.0,0.0,340.0,0.0,
312,,confirmation,,html-keyboard-response,312,422873,0.0-1.0-55.0-0.0-1.0-0.0,0,0,77,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,1.5,
313,,isi,,html-keyboard-response,313,424882,0.0-1.0-55.0-0.0-2.0,0,0,77,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5,2.0,
314,,feedback,,html-keyboard-response,314,425888,0.0-1.0-55.0-0.0-3.0-0.0,0,0,77,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5,1.0,
315,,iti,,html-keyboard-response,315,427396,0.0-1.0-55.0-0.0-5.0,0,0,77,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5,1.5,
316,,choice,,html-keyboard-response,316,427838,0.0-1.0-56.0-0.0-0.0,0,0,77,,437.0,,,50.0,54.0,54.0,1000.0,2000.0,0.0,1.0,1.0,20-20,1.0,,watch,watch,20.0,20.0,watch15,watch12,40.0,40.0,20-171-6.jpg,snl003_MED.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/20-171-6.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/snl003_MED.jpg,1.0,watch,watch,20.0,20.0,watch15,watch12,40.0,40.0,0.0,346.0,0.437,
317,,confirmation,,html-keyboard-response,317,428906,0.0-1.0-56.0-0.0-1.0-0.0,0,0,77,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,346.437,1.063,
318,,isi,,html-keyboard-response,318,429912,0.0-1.0-56.0-0.0-2.0,0,0,77,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,347.5,1.0,
319,,feedback,,html-keyboard-response,319,430921,0.0-1.0-56.0-0.0-3.0-0.0,0,0,77,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5,1.0,
320,,iti,,html-keyboard-response,320,432930,0.0-1.0-56.0-0.0-5.0,0,0,77,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5,2.0,
321,,block_over,,html-keyboard-response,321,170502375,0.0-1.0-56.0-0.0-7.0-0.0,0,0,77,,170069434.0,,,83.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,start_run,,html-keyboard-response,322,170505501,0.0-1.0-56.0-0.0-7.0-1.0,0,0,77,,3112.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,choice,,html-keyboard-response,323,170506521,0.0-1.0-57.0-0.0-0.0,0,0,77,,1013.0,,,50.0,55.0,65.0,1000.0,1500.0,0.0,2.0,0.0,20-60,,0.0,tent,hammer,20.0,60.0,tent10,hammer4,0.0,60.0,TENT-DUTCH-GD1-1.jpg,hammernew01.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/TENT-DUTCH-GD1-1.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammernew01.jpg,1.0,tent,hammer,20.0,60.0,tent10,hammer4,0.0,60.0,0.0,0.0,1.013,
324,,confirmation,,html-keyboard-response,324,170507017,0.0-1.0-57.0-0.0-1.0-0.0,0,0,77,,,,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.013,0.487,
325,,isi,,html-keyboard-response,325,170508023,0.0-1.0-57.0-0.0-2.0,0,0,77,,,,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.0,
326,,feedback,,html-keyboard-response,326,170509029,0.0-1.0-57.0-0.0-3.0-0.0,0,0,77,,,,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,
327,,iti,,html-keyboard-response,327,170510536,0.0-1.0-57.0-0.0-5.0,0,0,77,,,,,,55.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.5,
328,,choice,,html-keyboard-response,328,170510684,0.0-1.0-58.0-0.0-0.0,0,0,77,,144.0,,,50.0,56.0,66.0,3000.0,1000.0,0.0,2.0,0.0,40-80,,1.0,patio lounge chair,bench,80.0,40.0,patio lounge chair11,bench3,100.0,20.0,51830.jpg,26419540.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51830.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26419540.thl.jpg,1.0,patio lounge chair,bench,80.0,40.0,patio lounge chair11,bench3,100.0,20.0,0.0,5.0,0.144,
329,,confirmation,,html-keyboard-response,329,170512046,0.0-1.0-58.0-0.0-1.0-0.0,0,0,77,,,,,,56.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.144,1.356,
330,,isi,,html-keyboard-response,330,170515052,0.0-1.0-58.0-0.0-2.0,0,0,77,,,,,,56.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,3.0,
331,,feedback,,html-keyboard-response,331,170516056,0.0-1.0-58.0-0.0-3.0-0.0,0,0,77,,,,,,56.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.0,
332,,iti,,html-keyboard-response,332,170517065,0.0-1.0-58.0-0.0-5.0,0,0,77,,,,,,56.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.0,
333,,choice,,html-keyboard-response,333,170517230,0.0-1.0-59.0-0.0-0.0,0,0,77,,159.0,,,50.0,57.0,67.0,1500.0,1500.0,0.0,2.0,0.0,20-20,,,trumpet,watch,20.0,20.0,trumpet12,watch6,40.0,20.0,hornabariton.jpg,B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/hornabariton.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,1.0,trumpet,watch,20.0,20.0,trumpet12,watch6,40.0,20.0,0.0,11.5,0.159,
334,,confirmation,,html-keyboard-response,334,170518576,0.0-1.0-59.0-0.0-1.0-0.0,0,0,77,,,,,,57.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.659,1.341,
335,,isi,,html-keyboard-response,335,170520083,0.0-1.0-59.0-0.0-2.0,0,0,77,,,,,,57.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.5,
336,,feedback,,html-keyboard-response,336,170521090,0.0-1.0-59.0-0.0-3.0-0.0,0,0,77,,,,,,57.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,
337,,iti,,html-keyboard-response,337,170522597,0.0-1.0-59.0-0.0-5.0,0,0,77,,,,,,57.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,1.5,
338,,choice,,html-keyboard-response,338,170524106,0.0-1.0-60.0-0.0-0.0,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,17.0,1.5,
339,,isi,,html-keyboard-response,339,170526113,0.0-1.0-60.0-0.0-2.0,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,2.0,
340,,no_response,,html-keyboard-response,340,170527123,0.0-1.0-60.0-0.0-4.0-0.0,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,1.0,
341,,iti,,html-keyboard-response,341,170528686,0.0-1.0-60.0-0.0-5.0,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,1.5,
342,,choice,,html-keyboard-response,342,170530195,0.0-1.0-60.0-0.1-0.1,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,23.0,1.5,
343,,isi,,html-keyboard-response,343,170533701,0.0-1.0-60.0-0.1-2.1,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,3.5,
344,,no_response,,html-keyboard-response,344,170534708,0.0-1.0-60.0-0.1-4.1-0.1,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,
345,,iti,,html-keyboard-response,345,170535743,0.0-1.0-60.0-0.1-5.1,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.0,
346,,choice,,html-keyboard-response,346,170537249,0.0-1.0-60.0-0.2-0.2,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,30.0,1.5,
347,,isi,,html-keyboard-response,347,170538255,0.0-1.0-60.0-0.2-2.2,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,
348,,no_response,,html-keyboard-response,348,170539259,0.0-1.0-60.0-0.2-4.2-0.2,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,1.0,
349,,iti,,html-keyboard-response,349,170540289,0.0-1.0-60.0-0.2-5.2,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,1.0,
350,,choice,,html-keyboard-response,350,170541798,0.0-1.0-60.0-0.3-0.3,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,34.5,1.5,
351,,isi,,html-keyboard-response,351,170542804,0.0-1.0-60.0-0.3-2.3,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,
352,,no_response,,html-keyboard-response,352,170543809,0.0-1.0-60.0-0.3-4.3-0.3,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,
353,,iti,,html-keyboard-response,353,170546835,0.0-1.0-60.0-0.3-5.3,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,3.0,
354,,choice,,html-keyboard-response,354,170548343,0.0-1.0-60.0-0.4-0.4,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,41.0,1.5,
355,,isi,,html-keyboard-response,355,170551351,0.0-1.0-60.0-0.4-2.4,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,3.0,
356,,no_response,,html-keyboard-response,356,170552355,0.0-1.0-60.0-0.4-4.4-0.4,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1.0,
357,,iti,,html-keyboard-response,357,170554375,0.0-1.0-60.0-0.4-5.4,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,2.0,
358,,choice,,html-keyboard-response,358,170555880,0.0-1.0-60.0-0.5-0.5,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,48.5,1.5,
359,,isi,,html-keyboard-response,359,170557388,0.0-1.0-60.0-0.5-2.5,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.5,
360,,no_response,,html-keyboard-response,360,170558393,0.0-1.0-60.0-0.5-4.5-0.5,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.0,
361,,iti,,html-keyboard-response,361,170561922,0.0-1.0-60.0-0.5-5.5,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,3.5,
362,,choice,,html-keyboard-response,362,170563429,0.0-1.0-60.0-0.6-0.6,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,56.0,1.5,
363,,isi,,html-keyboard-response,363,170564433,0.0-1.0-60.0-0.6-2.6,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,1.0,
364,,no_response,,html-keyboard-response,364,170565440,0.0-1.0-60.0-0.6-4.6-0.6,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,1.0,
365,,iti,,html-keyboard-response,365,170566992,0.0-1.0-60.0-0.6-5.6,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,1.5,
366,,choice,,html-keyboard-response,366,170568501,0.0-1.0-60.0-0.7-0.7,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,61.0,1.5,
367,,isi,,html-keyboard-response,367,170569507,0.0-1.0-60.0-0.7-2.7,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,
368,,no_response,,html-keyboard-response,368,170570511,0.0-1.0-60.0-0.7-4.7-0.7,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1.0,
369,,iti,,html-keyboard-response,369,170572530,0.0-1.0-60.0-0.7-5.7,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,2.0,
370,,choice,,html-keyboard-response,370,170574038,0.0-1.0-60.0-0.8-0.8,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,66.5,1.5,
371,,isi,,html-keyboard-response,371,170575042,0.0-1.0-60.0-0.8-2.8,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.0,
372,,no_response,,html-keyboard-response,372,170576050,0.0-1.0-60.0-0.8-4.8-0.8,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,1.0,
373,,iti,,html-keyboard-response,373,170577572,0.0-1.0-60.0-0.8-5.8,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,1.5,
374,,choice,,html-keyboard-response,374,170579078,0.0-1.0-60.0-0.9-0.9,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,71.5,1.5,
375,,isi,,html-keyboard-response,375,170581085,0.0-1.0-60.0-0.9-2.9,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,2.0,
376,,no_response,,html-keyboard-response,376,170582092,0.0-1.0-60.0-0.9-4.9-0.9,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,1.0,
377,,iti,,html-keyboard-response,377,170584115,0.0-1.0-60.0-0.9-5.9,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,2.0,
378,,choice,,html-keyboard-response,378,170585621,0.0-1.0-60.0-0.10-0.10,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,78.0,1.5,
379,,isi,,html-keyboard-response,379,170587629,0.0-1.0-60.0-0.10-2.10,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,2.0,
380,,no_response,,html-keyboard-response,380,170588635,0.0-1.0-60.0-0.10-4.10-0.10,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,1.0,
381,,iti,,html-keyboard-response,381,170590671,0.0-1.0-60.0-0.10-5.10,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,2.0,
382,,choice,,html-keyboard-response,382,170592178,0.0-1.0-60.0-0.11-0.11,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,84.5,1.5,
383,,isi,,html-keyboard-response,383,170595685,0.0-1.0-60.0-0.11-2.11,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,3.5,
384,,no_response,,html-keyboard-response,384,170596691,0.0-1.0-60.0-0.11-4.11-0.11,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,1.0,
385,,iti,,html-keyboard-response,385,170597722,0.0-1.0-60.0-0.11-5.11,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,1.0,
386,,choice,,html-keyboard-response,386,170599228,0.0-1.0-60.0-0.12-0.12,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,91.5,1.5,
387,,isi,,html-keyboard-response,387,170600736,0.0-1.0-60.0-0.12-2.12,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,1.5,
388,,no_response,,html-keyboard-response,388,170601739,0.0-1.0-60.0-0.12-4.12-0.12,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,1.0,
389,,iti,,html-keyboard-response,389,170602754,0.0-1.0-60.0-0.12-5.12,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,1.0,
390,,choice,,html-keyboard-response,390,170604260,0.0-1.0-60.0-0.13-0.13,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,96.5,1.5,
391,,isi,,html-keyboard-response,391,170605266,0.0-1.0-60.0-0.13-2.13,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.0,
392,,no_response,,html-keyboard-response,392,170606270,0.0-1.0-60.0-0.13-4.13-0.13,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,
