,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
1143,,no_response,,html-keyboard-response,1143,2127281,0.0-1.0-163.0-0.53-4.53-0.53,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5,1.0,
1144,,iti,,html-keyboard-response,1144,2187335,0.0-1.0-163.0-0.53-5.53,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.5,2.0,
1145,,choice,,html-keyboard-response,1145,2247335,0.0-1.0-163.0-0.54-0.54,0,0,3,,,,,,161.0,189.0,1000.0,2000.0,0.0,4.0,0.0,20-80,,1.0,baby carriage,frame,80.0,20.0,baby carriage7,frame5,80.0,20.0,26423282.thl.jpg,AFRAME136.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME136.jpg,,,,,,,,,,1.0,342.0,1.5,
1146,,isi,,html-keyboard-response,1146,2307336,0.0-1.0-163.0-0.54-2.54,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,1.0,
1147,,no_response,,html-keyboard-response,1147,2367336,0.0-1.0-163.0-0.54-4.54-0.54,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,1.0,
1148,,iti,,html-keyboard-response,1148,2427336,0.0-1.0-163.0-0.54-5.54,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,1.0,
1149,,choice,,html-keyboard-response,1149,2487337,0.0-1.0-163.0-0.55-0.55,0,0,3,,,,,,161.0,189.0,1000.0,2000.0,0.0,4.0,0.0,20-80,,1.0,baby carriage,frame,80.0,20.0,baby carriage7,frame5,80.0,20.0,26423282.thl.jpg,AFRAME136.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME136.jpg,,,,,,,,,,1.0,346.5,1.5,
1150,,isi,,html-keyboard-response,1150,2547336,0.0-1.0-163.0-0.55-2.55,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.5,1.0,
1151,,no_response,,html-keyboard-response,1151,2607337,0.0-1.0-163.0-0.55-4.55-0.55,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5,1.0,
1152,,iti,,html-keyboard-response,1152,2667336,0.0-1.0-163.0-0.55-5.55,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5,2.0,
1153,,block_over,,html-keyboard-response,1153,5578024,0.0-1.0-163.0-0.55-7.55-0.55,0,0,3,,2910578.0,,,50.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,,start_run,,html-keyboard-response,1154,5580125,0.0-1.0-163.0-0.55-7.55-1.55,0,0,3,,2090.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,,choice,,html-keyboard-response,1155,5580539,0.0-1.0-163.0-0.56-0.56,0,0,3,,403.0,,,50.0,161.0,245.0,1500.0,1500.0,0.0,5.0,0.0,20-80,,0.0,microscope,baby carriage,20.0,80.0,microscope13,baby carriage13,40.0,80.0,digital-microscope-420tc.jpg,300px-Barnevogn2.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/digital-microscope-420tc.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/300px-Barnevogn2.jpg,1.0,microscope,baby carriage,20.0,80.0,microscope13,baby carriage13,40.0,80.0,0.0,0.403,0.403,
1156,,confirmation,,html-keyboard-response,1156,5581645,0.0-1.0-163.0-0.56-1.56-0.56,0,0,3,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.097,
1157,,isi,,html-keyboard-response,1157,5581751,0.0-1.0-163.0-0.56-2.56,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,
1158,,feedback,,html-keyboard-response,1158,5582758,0.0-1.0-163.0-0.56-3.56-0.56,0,0,3,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,
1159,,iti,,html-keyboard-response,1159,5582862,0.0-1.0-163.0-0.56-5.56,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,2.0,
1160,,choice,,html-keyboard-response,1160,5583195,0.0-1.0-164.0-0.0-0.0,0,0,3,,326.0,,,50.0,162.0,246.0,1000.0,1000.0,0.0,5.0,0.0,20-20,,,microscope,makeup compact,20.0,20.0,microscope10,makeup compact8,0.0,0.0,DS-2.jpg,P189207_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/DS-2.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P189207_hero.jpg,1.0,microscope,makeup compact,20.0,20.0,microscope10,makeup compact8,0.0,0.0,0.0,5.826,0.326,
1161,,confirmation,,html-keyboard-response,1161,5584379,0.0-1.0-164.0-0.0-1.0-0.0,0,0,3,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.174,
1162,,isi,,html-keyboard-response,1162,5584483,0.0-1.0-164.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,
1163,,feedback,,html-keyboard-response,1163,5585488,0.0-1.0-164.0-0.0-3.0-0.0,0,0,3,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,
1164,,iti,,html-keyboard-response,1164,5585594,0.0-1.0-164.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,
1165,,choice,,html-keyboard-response,1165,5585699,0.0-1.0-165.0-0.0-0.0,0,0,3,,102.0,,,50.0,163.0,247.0,3000.0,1000.0,0.0,5.0,0.0,20-80,,0.0,hammer,fan,20.0,80.0,hammer8,fan14,20.0,80.0,ct1006_hammer.jpg,124771_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/ct1006_hammer.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/124771_sk_lg.jpg,1.0,hammer,fan,20.0,80.0,hammer8,fan14,20.0,80.0,0.0,10.102,0.102,
1166,,confirmation,,html-keyboard-response,1166,5587104,0.0-1.0-165.0-0.0-1.0-0.0,0,0,3,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,1.398,
1167,,isi,,html-keyboard-response,1167,5587211,0.0-1.0-165.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,3.0,
1168,,feedback,,html-keyboard-response,1168,5588216,0.0-1.0-165.0-0.0-3.0-0.0,0,0,3,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,1.0,
1169,,iti,,html-keyboard-response,1169,5588321,0.0-1.0-165.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,
1170,,choice,,html-keyboard-response,1170,5588331,0.0-1.0-166.0-0.0-0.0,0,0,3,,5.0,,,50.0,164.0,248.0,2000.0,2000.0,0.0,5.0,0.0,60-80,,0.0,watch,flashlight,60.0,80.0,watch14,flashlight11,40.0,60.0,HC06.jpg,new04.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/HC06.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new04.jpg,1.0,watch,flashlight,60.0,80.0,watch14,flashlight11,40.0,60.0,0.0,16.505,0.005,
1171,,confirmation,,html-keyboard-response,1171,5589832,0.0-1.0-166.0-0.0-1.0-0.0,0,0,3,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.495,
1172,,isi,,html-keyboard-response,1172,5589937,0.0-1.0-166.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,
1173,,feedback,,html-keyboard-response,1173,5590941,0.0-1.0-166.0-0.0-3.0-0.0,0,0,3,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1.0,
1174,,iti,,html-keyboard-response,1174,5591048,0.0-1.0-166.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,
1175,,choice,,html-keyboard-response,1175,5591363,0.0-1.0-167.0-0.0-0.0,0,0,3,,312.0,,,50.0,165.0,249.0,1500.0,1500.0,0.0,5.0,0.0,60-60,,,vase,watch,60.0,60.0,vase6,watch6,60.0,40.0,vase_crystal.jpg,B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/vase_crystal.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,1.0,vase,watch,60.0,60.0,vase6,watch6,60.0,40.0,0.0,23.312,0.312,
1176,,confirmation,,html-keyboard-response,1176,5592557,0.0-1.0-167.0-0.0-1.0-0.0,0,0,3,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,1.188,
1177,,isi,,html-keyboard-response,1177,5592664,0.0-1.0-167.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.5,
1178,,feedback,,html-keyboard-response,1178,5593671,0.0-1.0-167.0-0.0-3.0-0.0,0,0,3,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,
1179,,iti,,html-keyboard-response,1179,5593778,0.0-1.0-167.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.5,
1180,,choice,,html-keyboard-response,1180,5594185,0.0-1.0-168.0-0.0-0.0,0,0,3,,400.0,,,50.0,166.0,250.0,1500.0,1000.0,0.0,5.0,0.0,20-60,,0.0,motorcycle,yarn,20.0,60.0,motorcycle9,yarn13,40.0,40.0,speedbike.jpg,cool blue 2 hpy 2 sml.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/speedbike.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/cool blue 2 hpy 2 sml.jpg,1.0,motorcycle,yarn,20.0,60.0,motorcycle9,yarn13,40.0,40.0,0.0,28.9,0.4,
1181,,confirmation,,html-keyboard-response,1181,5595290,0.0-1.0-168.0-0.0-1.0-0.0,0,0,3,,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.1,
1182,,isi,,html-keyboard-response,1182,5595394,0.0-1.0-168.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.5,
1183,,feedback,,html-keyboard-response,1183,5596398,0.0-1.0-168.0-0.0-3.0-0.0,0,0,3,,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,1.0,
1184,,iti,,html-keyboard-response,1184,5596506,0.0-1.0-168.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,1.0,
1185,,choice,,html-keyboard-response,1185,5596964,0.0-1.0-169.0-0.0-0.0,0,0,3,,453.0,,,50.0,167.0,251.0,1000.0,3500.0,0.0,5.0,0.0,20-20,,,microscope,frame,20.0,20.0,microscope3,frame15,40.0,40.0,APDB.jpg,AFRAME13.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/APDB.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME13.jpg,1.0,microscope,frame,20.0,20.0,microscope3,frame15,40.0,40.0,0.0,33.953,0.453,
1186,,confirmation,,html-keyboard-response,1186,5598017,0.0-1.0-169.0-0.0-1.0-0.0,0,0,3,,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.047,
1187,,isi,,html-keyboard-response,1187,5598121,0.0-1.0-169.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,
1188,,feedback,,html-keyboard-response,1188,5599129,0.0-1.0-169.0-0.0-3.0-0.0,0,0,3,,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,
1189,,iti,,html-keyboard-response,1189,5599238,0.0-1.0-169.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,3.5,
1190,,choice,,html-keyboard-response,1190,5599542,0.0-1.0-170.0-0.0-0.0,0,0,3,,298.0,,,50.0,168.0,252.0,1500.0,1500.0,0.0,5.0,0.0,20-60,,1.0,yarn,license plate,60.0,20.0,yarn5,license plate3,60.0,0.0,Aballofyarn14.jpg,tx-r17-wbx.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn14.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/tx-r17-wbx.jpg,1.0,yarn,license plate,60.0,20.0,yarn5,license plate3,60.0,0.0,0.0,40.798,0.298,
1191,,confirmation,,html-keyboard-response,1191,5600749,0.0-1.0-170.0-0.0-1.0-0.0,0,0,3,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.202,
1192,,isi,,html-keyboard-response,1192,5600854,0.0-1.0-170.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,1.5,
1193,,feedback,,html-keyboard-response,1193,5601861,0.0-1.0-170.0-0.0-3.0-0.0,0,0,3,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.0,
1194,,iti,,html-keyboard-response,1194,5601969,0.0-1.0-170.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1.5,
1195,,choice,,html-keyboard-response,1195,5602417,0.0-1.0-171.0-0.0-0.0,0,0,3,,445.0,,,50.0,169.0,253.0,2000.0,1000.0,0.0,5.0,0.0,20-80,,0.0,makeup compact,door knob,20.0,80.0,makeup compact10,door knob12,20.0,80.0,P95108_hero.jpg,500_PRACRYOB.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P95108_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/500_PRACRYOB.jpg,1.0,makeup compact,door knob,20.0,80.0,makeup compact10,door knob12,20.0,80.0,0.0,46.445,0.445,
1196,,confirmation,,html-keyboard-response,1196,5603482,0.0-1.0-171.0-0.0-1.0-0.0,0,0,3,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,1.055,
1197,,isi,,html-keyboard-response,1197,5603588,0.0-1.0-171.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,2.0,
1198,,feedback,,html-keyboard-response,1198,5604592,0.0-1.0-171.0-0.0-3.0-0.0,0,0,3,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,1.0,
1199,,iti,,html-keyboard-response,1199,5604696,0.0-1.0-171.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.0,
1200,,choice,,html-keyboard-response,1200,5604852,0.0-1.0-172.0-0.0-0.0,0,0,3,,149.0,,,50.0,170.0,254.0,1000.0,2000.0,0.0,5.0,1.0,20-20,1.0,,microscope,microscope,20.0,20.0,microscope10,microscope13,0.0,40.0,DS-2.jpg,digital-microscope-420tc.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/DS-2.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/digital-microscope-420tc.jpg,1.0,microscope,microscope,20.0,20.0,microscope10,microscope13,0.0,40.0,0.0,51.649,0.149,
1201,,confirmation,,html-keyboard-response,1201,5606209,0.0-1.0-172.0-0.0-1.0-0.0,0,0,3,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.351,
1202,,isi,,html-keyboard-response,1202,5606317,0.0-1.0-172.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,
1203,,feedback,,html-keyboard-response,1203,5607321,0.0-1.0-172.0-0.0-3.0-0.0,0,0,3,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.0,
1204,,iti,,html-keyboard-response,1204,5607429,0.0-1.0-172.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,2.0,
1205,,choice,,html-keyboard-response,1205,5607579,0.0-1.0-173.0-0.0-0.0,0,0,3,,144.0,,,50.0,171.0,255.0,1000.0,1000.0,0.0,5.0,1.0,40-60,0.0,,watch,necklace,60.0,40.0,watch14,necklace10,40.0,20.0,HC06.jpg,necklascenew03.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/HC06.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew03.jpg,1.0,watch,necklace,60.0,40.0,watch14,necklace10,40.0,20.0,0.0,57.144,0.144,
1206,,confirmation,,html-keyboard-response,1206,5608944,0.0-1.0-173.0-0.0-1.0-0.0,0,0,3,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,1.356,
1207,,isi,,html-keyboard-response,1207,5609050,0.0-1.0-173.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,1.0,
1208,,feedback,,html-keyboard-response,1208,5610059,0.0-1.0-173.0-0.0-3.0-0.0,0,0,3,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.0,
1209,,iti,,html-keyboard-response,1209,5610163,0.0-1.0-173.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,1.0,
1210,,choice,,html-keyboard-response,1210,5610342,0.0-1.0-174.0-0.0-0.0,0,0,3,,175.0,,,50.0,172.0,256.0,3500.0,2000.0,0.0,5.0,0.0,20-60,,0.0,hammer,tape,20.0,60.0,hammer12,tape9,40.0,40.0,24oz hammer.jpg,desk tape disp.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/24oz hammer.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/desk tape disp.jpg,1.0,hammer,tape,20.0,60.0,hammer12,tape9,40.0,40.0,0.0,61.675,0.175,
1211,,confirmation,,html-keyboard-response,1211,5611674,0.0-1.0-174.0-0.0-1.0-0.0,0,0,3,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.325,
1212,,isi,,html-keyboard-response,1212,5611777,0.0-1.0-174.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,3.5,
1213,,feedback,,html-keyboard-response,1213,5612783,0.0-1.0-174.0-0.0-3.0-0.0,0,0,3,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,
1214,,iti,,html-keyboard-response,1214,5612888,0.0-1.0-174.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,2.0,
1215,,choice,,html-keyboard-response,1215,5613593,0.0-1.0-175.0-0.0-0.0,0,0,3,,699.0,,,50.0,173.0,257.0,2000.0,1000.0,0.0,5.0,0.0,20-60,,1.0,yarn,lipstick,60.0,20.0,yarn10,lipstick6,60.0,0.0,revelation-yarn.jpg,P182413_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/revelation-yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P182413_hero.jpg,1.0,yarn,lipstick,60.0,20.0,yarn10,lipstick6,60.0,0.0,0.0,70.199,0.699,
1216,,confirmation,,html-keyboard-response,1216,5614404,0.0-1.0-175.0-0.0-1.0-0.0,0,0,3,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,0.801,
1217,,isi,,html-keyboard-response,1217,5614512,0.0-1.0-175.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,2.0,
1218,,feedback,,html-keyboard-response,1218,5615518,0.0-1.0-175.0-0.0-3.0-0.0,0,0,3,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.0,
1219,,iti,,html-keyboard-response,1219,5615622,0.0-1.0-175.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,1.0,
1220,,choice,,html-keyboard-response,1220,5615914,0.0-1.0-176.0-0.0-0.0,0,0,3,,288.0,,,50.0,174.0,258.0,1000.0,2000.0,0.0,5.0,0.0,40-80,,1.0,desk,pen,80.0,40.0,desk13,pen12,60.0,20.0,26427865.thl.jpg,pen02.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen02.jpg,1.0,desk,pen,80.0,40.0,desk13,pen12,60.0,20.0,0.0,75.288,0.288,
1221,,confirmation,,html-keyboard-response,1221,5617133,0.0-1.0-176.0-0.0-1.0-0.0,0,0,3,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,1.212,
1222,,isi,,html-keyboard-response,1222,5617237,0.0-1.0-176.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,1.0,
1223,,feedback,,html-keyboard-response,1223,5618242,0.0-1.0-176.0-0.0-3.0-0.0,0,0,3,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,1.0,
1224,,iti,,html-keyboard-response,1224,5618347,0.0-1.0-176.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,2.0,
1225,,choice,,html-keyboard-response,1225,5618880,0.0-1.0-177.0-0.0-0.0,0,0,3,,528.0,,,50.0,175.0,259.0,1000.0,1500.0,0.0,5.0,1.0,60-60,1.0,,yarn,yarn,60.0,60.0,yarn10,yarn5,60.0,60.0,revelation-yarn.jpg,Aballofyarn14.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/revelation-yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn14.jpg,1.0,yarn,yarn,60.0,60.0,yarn10,yarn5,60.0,60.0,0.0,81.028,0.528,
1226,,confirmation,,html-keyboard-response,1226,5620531,0.0-1.0-177.0-0.0-1.0-0.0,0,0,3,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.972,
1227,,isi,,html-keyboard-response,1227,5621532,0.0-1.0-177.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.0,
1228,,feedback,,html-keyboard-response,1228,5623531,0.0-1.0-177.0-0.0-3.0-0.0,0,0,3,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,1.0,
1229,,iti,,html-keyboard-response,1229,5624533,0.0-1.0-177.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,1.5,
1230,,choice,,html-keyboard-response,1230,5626531,0.0-1.0-178.0-0.0-0.0,0,0,3,,,,,,176.0,260.0,1000.0,1500.0,0.0,5.0,0.0,40-80,,0.0,pen,bongo,40.0,80.0,pen15,bongo11,40.0,80.0,pen04.jpg,ABONGO6.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGO6.jpg,,,,,,,,,,1.0,87.0,1.5,
1231,,isi,,html-keyboard-response,1231,5627532,0.0-1.0-178.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,1.0,
1232,,no_response,,html-keyboard-response,1232,5629593,0.0-1.0-178.0-0.0-4.0-0.0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.0,
1233,,iti,,html-keyboard-response,1233,5630551,0.0-1.0-178.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,1.5,
1234,,choice,,html-keyboard-response,1234,5632710,0.0-1.0-178.0-0.1-0.1,0,0,3,,,,,,176.0,260.0,1000.0,1500.0,0.0,5.0,0.0,40-80,,0.0,pen,bongo,40.0,80.0,pen15,bongo11,40.0,80.0,pen04.jpg,ABONGO6.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGO6.jpg,,,,,,,,,,1.0,92.0,1.5,
1235,,isi,,html-keyboard-response,1235,5633533,0.0-1.0-178.0-0.1-2.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,1.5,
1236,,no_response,,html-keyboard-response,1236,5635549,0.0-1.0-178.0-0.1-4.1-0.1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,1.0,
1237,,iti,,html-keyboard-response,1237,5636662,0.0-1.0-178.0-0.1-5.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.5,
1238,,choice,,html-keyboard-response,1238,5638664,0.0-1.0-178.0-0.2-0.2,0,0,3,,,,,,176.0,260.0,1000.0,1500.0,0.0,5.0,0.0,40-80,,0.0,pen,bongo,40.0,80.0,pen15,bongo11,40.0,80.0,pen04.jpg,ABONGO6.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGO6.jpg,,,,,,,,,,1.0,97.5,1.5,
1239,,isi,,html-keyboard-response,1239,5639887,0.0-1.0-178.0-0.2-2.2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,
1240,,no_response,,html-keyboard-response,1240,5641532,0.0-1.0-178.0-0.2-4.2-0.2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,
1241,,iti,,html-keyboard-response,1241,5642531,0.0-1.0-178.0-0.2-5.2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,1.0,
1242,,choice,,html-keyboard-response,1242,5644606,0.0-1.0-178.0-0.3-0.3,0,0,3,,,,,,176.0,260.0,1000.0,1500.0,0.0,5.0,0.0,40-80,,0.0,pen,bongo,40.0,80.0,pen15,bongo11,40.0,80.0,pen04.jpg,ABONGO6.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGO6.jpg,,,,,,,,,,1.0,102.0,1.5,
