,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
192,,no_response,,html-keyboard-response,192,199941,0.0-1.0-22.0-0.0-4.0-0.0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,1.0,,,,,
193,,iti,,html-keyboard-response,193,200063,0.0-1.0-22.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,1.0,,,,,
194,,choice,,html-keyboard-response,194,200121,0.0-1.0-22.0-0.1-0.1,0,0,12,,56.0,,,50.0,20.0,320.0,1000.0,1000.0,0.0,6.0,0.0,40-80,,0.0,frame,telescope,40.0,80.0,frame15,telescope2,20.0,100.0,AFRAME13.jpg,Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME13.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,1.0,frame,telescope,40.0,80.0,frame15,telescope2,20.0,100.0,0.0,224.056,0.056,,,,,
195,,confirmation,,html-keyboard-response,195,201572,0.0-1.0-22.0-0.1-1.1-0.1,0,0,12,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,1.444,,,,,
196,,isi,,html-keyboard-response,196,201679,0.0-1.0-22.0-0.1-2.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5,1.0,,,,,
197,,feedback,,html-keyboard-response,197,202686,0.0-1.0-22.0-0.1-3.1-0.1,0,0,12,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5,1.0,,,,,
198,,iti,,html-keyboard-response,198,202789,0.0-1.0-22.0-0.1-5.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5,1.0,,,,,
199,,choice,,html-keyboard-response,199,204293,0.0-1.0-23.0-0.0-0.0,0,0,12,,,,,,21.0,321.0,1500.0,1500.0,0.0,6.0,0.0,40-40,,,license plate,makeup compact,40.0,40.0,license plate15,makeup compact14,40.0,60.0,hi-hwr-837.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,,,,,,,,,,1.0,230.0,1.5,,,,,
200,,isi,,html-keyboard-response,200,204398,0.0-1.0-23.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.5,1.5,,,,,
201,,no_response,,html-keyboard-response,201,205401,0.0-1.0-23.0-0.0-4.0-0.0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5,1.0,,,,,
202,,iti,,html-keyboard-response,202,205524,0.0-1.0-23.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,1.5,,,,,
203,,choice,,html-keyboard-response,203,205652,0.0-1.0-23.0-0.1-0.1,0,0,12,,124.0,,,51.0,21.0,321.0,1500.0,1500.0,0.0,6.0,0.0,40-40,,,license plate,makeup compact,40.0,40.0,license plate15,makeup compact14,40.0,60.0,hi-hwr-837.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,0.0,makeup compact,license plate,40.0,40.0,makeup compact14,license plate15,60.0,40.0,0.0,234.124,0.124,,,,,
204,,confirmation,,html-keyboard-response,204,207034,0.0-1.0-23.0-0.1-1.1-0.1,0,0,12,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5,1.376,,,,,
205,,isi,,html-keyboard-response,205,207140,0.0-1.0-23.0-0.1-2.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5,2.0,,,,,
206,,feedback,,html-keyboard-response,206,208143,0.0-1.0-23.0-0.1-3.1-0.1,0,0,12,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.5,1.0,,,,,
207,,iti,,html-keyboard-response,207,208249,0.0-1.0-23.0-0.1-5.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1.5,,,,,
208,,choice,,html-keyboard-response,208,209331,0.0-1.0-24.0-0.0-0.0,0,0,12,,1078.0,,,50.0,22.0,322.0,3500.0,1500.0,0.0,6.0,0.0,20-40,,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,AFISHHAT2.jpg,26423282.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,0.0,241.078,1.078,,,,,
209,,confirmation,,html-keyboard-response,209,209758,0.0-1.0-24.0-0.0-1.0-0.0,0,0,12,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.5,0.422,,,,,
210,,isi,,html-keyboard-response,210,209865,0.0-1.0-24.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,3.5,,,,,
211,,feedback,,html-keyboard-response,211,210873,0.0-1.0-24.0-0.0-3.0-0.0,0,0,12,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,1.0,,,,,
212,,iti,,html-keyboard-response,212,210976,0.0-1.0-24.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5,1.5,,,,,
213,,choice,,html-keyboard-response,213,211141,0.0-1.0-25.0-0.0-0.0,0,0,12,,162.0,,,50.0,23.0,323.0,3000.0,1000.0,0.0,6.0,0.0,20-60,,0.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,26427865.thl.jpg,31cR10fzlML._AA280_.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg,1.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,0.0,247.662,0.162,,,,,
214,,confirmation,,html-keyboard-response,214,212484,0.0-1.0-25.0-0.0-1.0-0.0,0,0,12,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,1.338,,,,,
215,,isi,,html-keyboard-response,215,212586,0.0-1.0-25.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,3.0,,,,,
216,,feedback,,html-keyboard-response,216,213593,0.0-1.0-25.0-0.0-3.0-0.0,0,0,12,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,1.0,,,,,
217,,iti,,html-keyboard-response,217,213695,0.0-1.0-25.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,1.0,,,,,
218,,choice,,html-keyboard-response,218,214164,0.0-1.0-26.0-0.0-0.0,0,0,12,,465.0,,,51.0,24.0,324.0,1000.0,1000.0,0.0,6.0,1.0,20-60,0.0,,small table,flashlight,60.0,20.0,small table2,flashlight13,60.0,0.0,Atable126.jpg,834808_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Atable126.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/834808_sk_lg.jpg,0.0,flashlight,small table,20.0,60.0,flashlight13,small table2,0.0,60.0,0.0,254.465,0.465,,,,,
219,,confirmation,,html-keyboard-response,219,215205,0.0-1.0-26.0-0.0-1.0-0.0,0,0,12,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.5,1.035,,,,,
220,,isi,,html-keyboard-response,220,215311,0.0-1.0-26.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5,1.0,,,,,
221,,feedback,,html-keyboard-response,221,216314,0.0-1.0-26.0-0.0-3.0-0.0,0,0,12,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5,1.0,,,,,
222,,iti,,html-keyboard-response,222,216420,0.0-1.0-26.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.5,1.0,,,,,
223,,choice,,html-keyboard-response,223,216439,0.0-1.0-27.0-0.0-0.0,0,0,12,,16.0,,,51.0,25.0,325.0,1500.0,1000.0,0.0,6.0,0.0,40-60,,1.0,necklace,hammer,60.0,40.0,necklace14,hammer10,80.0,20.0,necklascenew05.jpg,Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew05.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,0.0,hammer,necklace,40.0,60.0,hammer10,necklace14,20.0,80.0,0.0,258.516,0.016,,,,,
224,,confirmation,,html-keyboard-response,224,217929,0.0-1.0-27.0-0.0-1.0-0.0,0,0,12,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,1.484,,,,,
225,,isi,,html-keyboard-response,225,218032,0.0-1.0-27.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.5,1.5,,,,,
226,,feedback,,html-keyboard-response,226,219038,0.0-1.0-27.0-0.0-3.0-0.0,0,0,12,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5,1.0,,,,,
227,,iti,,html-keyboard-response,227,219141,0.0-1.0-27.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5,1.0,,,,,
228,,choice,,html-keyboard-response,228,219166,0.0-1.0-28.0-0.0-0.0,0,0,12,,22.0,,,50.0,26.0,326.0,1500.0,1500.0,0.0,6.0,1.0,40-40,0.0,,frame,makeup compact,40.0,40.0,frame15,makeup compact14,20.0,60.0,AFRAME13.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME13.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,1.0,frame,makeup compact,40.0,40.0,frame15,makeup compact14,20.0,60.0,0.0,263.522,0.022,,,,,
229,,confirmation,,html-keyboard-response,229,220649,0.0-1.0-28.0-0.0-1.0-0.0,0,0,12,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,1.478,,,,,
230,,isi,,html-keyboard-response,230,220756,0.0-1.0-28.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.5,1.5,,,,,
231,,feedback,,html-keyboard-response,231,221759,0.0-1.0-28.0-0.0-3.0-0.0,0,0,12,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5,1.0,,,,,
232,,iti,,html-keyboard-response,232,221866,0.0-1.0-28.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,1.5,,,,,
233,,choice,,html-keyboard-response,233,222770,0.0-1.0-29.0-0.0-0.0,0,0,12,,901.0,,,51.0,27.0,327.0,1000.0,1500.0,0.0,6.0,0.0,20-80,,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,trumpet33.jpg,22945915.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/22945915.thl.jpg,0.0,bongo,trumpet,20.0,80.0,bongo10,trumpet8,20.0,80.0,0.0,269.901,0.901,,,,,
234,,confirmation,,html-keyboard-response,234,223377,0.0-1.0-29.0-0.0-1.0-0.0,0,0,12,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5,0.599,,,,,
235,,isi,,html-keyboard-response,235,223482,0.0-1.0-29.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5,1.0,,,,,
236,,feedback,,html-keyboard-response,236,224489,0.0-1.0-29.0-0.0-3.0-0.0,0,0,12,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,1.0,,,,,
237,,iti,,html-keyboard-response,237,224595,0.0-1.0-29.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,1.5,,,,,
238,,choice,,html-keyboard-response,238,225760,0.0-1.0-30.0-0.0-0.0,0,0,12,,1161.0,,,51.0,28.0,328.0,1000.0,2000.0,0.0,6.0,1.0,20-40,0.0,,hammer,bongo,40.0,20.0,hammer10,bongo10,20.0,20.0,Tabla Hammer.JPG,22945915.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/bongo/22945915.thl.jpg,0.0,bongo,hammer,20.0,40.0,bongo10,hammer10,20.0,20.0,0.0,275.161,1.161,,,,,
239,,confirmation,,html-keyboard-response,239,226105,0.0-1.0-30.0-0.0-1.0-0.0,0,0,12,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5,0.339,,,,,
240,,isi,,html-keyboard-response,240,226212,0.0-1.0-30.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5,1.0,,,,,
241,,feedback,,html-keyboard-response,241,227216,0.0-1.0-30.0-0.0-3.0-0.0,0,0,12,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5,1.0,,,,,
242,,iti,,html-keyboard-response,242,227321,0.0-1.0-30.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5,2.0,,,,,
243,,choice,,html-keyboard-response,243,228825,0.0-1.0-31.0-0.0-0.0,0,0,12,,,,,,29.0,329.0,2000.0,1000.0,0.0,6.0,0.0,40-60,,0.0,motorcycle,small table,40.0,60.0,motorcycle4,small table15,20.0,40.0,motorcycle46.jpg,ATABLE20.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE20.jpg,,,,,,,,,,1.0,281.0,1.5,,,,,
244,,isi,,html-keyboard-response,244,228931,0.0-1.0-31.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,2.0,,,,,
245,,no_response,,html-keyboard-response,245,229934,0.0-1.0-31.0-0.0-4.0-0.0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,1.0,,,,,
246,,iti,,html-keyboard-response,246,230053,0.0-1.0-31.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,1.0,,,,,
247,,choice,,html-keyboard-response,247,230222,0.0-1.0-31.0-0.1-0.1,0,0,12,,166.0,,,51.0,29.0,329.0,2000.0,1000.0,0.0,6.0,0.0,40-60,,0.0,motorcycle,small table,40.0,60.0,motorcycle4,small table15,20.0,40.0,motorcycle46.jpg,ATABLE20.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE20.jpg,0.0,small table,motorcycle,60.0,40.0,small table15,motorcycle4,40.0,20.0,0.0,285.166,0.166,,,,,
248,,confirmation,,html-keyboard-response,248,231562,0.0-1.0-31.0-0.1-1.1-0.1,0,0,12,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5,1.334,,,,,
249,,isi,,html-keyboard-response,249,231668,0.0-1.0-31.0-0.1-2.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.5,1.0,,,,,
250,,feedback,,html-keyboard-response,250,232671,0.0-1.0-31.0-0.1-3.1-0.1,0,0,12,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.5,1.0,,,,,
251,,iti,,html-keyboard-response,251,232777,0.0-1.0-31.0-0.1-5.1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,1.5,,,,,
252,,choice,,html-keyboard-response,252,233534,0.0-1.0-32.0-0.0-0.0,0,0,12,,753.0,,,51.0,30.0,330.0,1000.0,3500.0,0.0,6.0,0.0,40-80,,1.0,tape,hammer,80.0,40.0,tape2,hammer15,100.0,60.0,Tape_Dispenser.jpg,Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,0.0,hammer,tape,40.0,80.0,hammer15,tape2,60.0,100.0,0.0,290.753,0.753,,,,,
253,,confirmation,,html-keyboard-response,253,234289,0.0-1.0-32.0-0.0-1.0-0.0,0,0,12,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5,0.747,,,,,
254,,isi,,html-keyboard-response,254,234393,0.0-1.0-32.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,1.0,,,,,
255,,feedback,,html-keyboard-response,255,235401,0.0-1.0-32.0-0.0-3.0-0.0,0,0,12,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5,1.0,,,,,
256,,iti,,html-keyboard-response,256,235507,0.0-1.0-32.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,3.5,,,,,
257,,choice,,html-keyboard-response,257,235659,0.0-1.0-33.0-0.0-0.0,0,0,12,,148.0,,,51.0,31.0,331.0,1000.0,1000.0,0.0,6.0,1.0,20-40,0.0,,desk,lipstick,20.0,40.0,desk13,lipstick5,0.0,20.0,26427865.thl.jpg,P35719_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P35719_hero.jpg,0.0,lipstick,desk,40.0,20.0,lipstick5,desk13,20.0,0.0,0.0,297.148,0.148,,,,,
258,,confirmation,,html-keyboard-response,258,237017,0.0-1.0-33.0-0.0-1.0-0.0,0,0,12,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.5,1.352,,,,,
259,,isi,,html-keyboard-response,259,237124,0.0-1.0-33.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,1.0,,,,,
260,,feedback,,html-keyboard-response,260,238132,0.0-1.0-33.0-0.0-3.0-0.0,0,0,12,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5,1.0,,,,,
261,,iti,,html-keyboard-response,261,238238,0.0-1.0-33.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,1.0,,,,,
262,,choice,,html-keyboard-response,262,238319,0.0-1.0-34.0-0.0-0.0,0,0,12,,78.0,,,51.0,32.0,332.0,1500.0,3500.0,0.0,6.0,0.0,40-60,,0.0,key chain,poker card,40.0,60.0,key chain4,poker card3,20.0,40.0,Gumby_Green-Keychain.jpg,9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,0.0,poker card,key chain,60.0,40.0,poker card3,key chain4,40.0,20.0,0.0,301.578,0.078,,,,,
263,,confirmation,,html-keyboard-response,263,239748,0.0-1.0-34.0-0.0-1.0-0.0,0,0,12,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,1.422,,,,,
264,,isi,,html-keyboard-response,264,239855,0.0-1.0-34.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5,1.5,,,,,
265,,feedback,,html-keyboard-response,265,240862,0.0-1.0-34.0-0.0-3.0-0.0,0,0,12,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5,1.0,,,,,
266,,iti,,html-keyboard-response,266,240969,0.0-1.0-34.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,3.5,,,,,
267,,choice,,html-keyboard-response,267,241167,0.0-1.0-35.0-0.0-0.0,0,0,12,,194.0,,,51.0,33.0,333.0,1500.0,2000.0,0.0,6.0,1.0,60-60,1.0,,poker card,poker card,60.0,60.0,poker card3,poker card1,40.0,40.0,9817131.thl.jpg,22864704.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864704.thl.jpg,0.0,poker card,poker card,60.0,60.0,poker card1,poker card3,40.0,40.0,0.0,309.194,0.194,,,,,
268,,confirmation,,html-keyboard-response,268,242479,0.0-1.0-35.0-0.0-1.0-0.0,0,0,12,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5,1.306,,,,,
269,,isi,,html-keyboard-response,269,242585,0.0-1.0-35.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,1.5,,,,,
270,,feedback,,html-keyboard-response,270,243589,0.0-1.0-35.0-0.0-3.0-0.0,0,0,12,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,1.0,,,,,
271,,iti,,html-keyboard-response,271,243692,0.0-1.0-35.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,2.0,,,,,
272,,choice,,html-keyboard-response,272,243982,0.0-1.0-36.0-0.0-0.0,0,0,12,,287.0,,,51.0,34.0,334.0,1500.0,2000.0,0.0,6.0,0.0,80-80,,,telescope,trumpet,80.0,80.0,telescope8,trumpet6,80.0,60.0,p0006439g.jpg,JUP416S.JPG,/static/Category_learning/Stimuli/Experimental_stims/telescope/p0006439g.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUP416S.JPG,0.0,trumpet,telescope,80.0,80.0,trumpet6,telescope8,60.0,80.0,0.0,315.287,0.287,,,,,
273,,confirmation,,html-keyboard-response,273,245199,0.0-1.0-36.0-0.0-1.0-0.0,0,0,12,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5,1.213,,,,,
274,,isi,,html-keyboard-response,274,245305,0.0-1.0-36.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,1.5,,,,,
275,,feedback,,html-keyboard-response,275,246309,0.0-1.0-36.0-0.0-3.0-0.0,0,0,12,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,1.0,,,,,
276,,iti,,html-keyboard-response,276,246415,0.0-1.0-36.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,2.0,,,,,
277,,choice,,html-keyboard-response,277,246426,0.0-1.0-37.0-0.0-0.0,0,0,12,,7.0,,,50.0,35.0,335.0,1000.0,1000.0,0.0,6.0,0.0,20-40,,0.0,bowl,hammer,20.0,40.0,bowl14,hammer1,40.0,20.0,Aredglassbowl.jpg,fosnaugh.hammer.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/fosnaugh.hammer.jpg,1.0,bowl,hammer,20.0,40.0,bowl14,hammer1,40.0,20.0,0.0,321.007,0.007,,,,,
278,,confirmation,,html-keyboard-response,278,247926,0.0-1.0-37.0-0.0-1.0-0.0,0,0,12,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5,1.493,,,,,
279,,isi,,html-keyboard-response,279,248031,0.0-1.0-37.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5,1.0,,,,,
280,,feedback,,html-keyboard-response,280,249034,0.0-1.0-37.0-0.0-3.0-0.0,0,0,12,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,1.0,,,,,
281,,iti,,html-keyboard-response,281,249136,0.0-1.0-37.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5,1.0,,,,,
282,,choice,,html-keyboard-response,282,249236,0.0-1.0-38.0-0.0-0.0,0,0,12,,96.0,,,50.0,36.0,336.0,2000.0,1000.0,0.0,6.0,1.0,40-80,0.0,,trumpet,hat,80.0,40.0,trumpet6,hat15,60.0,40.0,JUP416S.JPG,AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUP416S.JPG,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,1.0,trumpet,hat,80.0,40.0,trumpet6,hat15,60.0,40.0,0.0,325.596,0.096,,,,,
283,,confirmation,,html-keyboard-response,283,250644,0.0-1.0-38.0-0.0-1.0-0.0,0,0,12,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,1.404,,,,,
284,,isi,,html-keyboard-response,284,250751,0.0-1.0-38.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,2.0,,,,,
285,,feedback,,html-keyboard-response,285,251754,0.0-1.0-38.0-0.0-3.0-0.0,0,0,12,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,1.0,,,,,
286,,iti,,html-keyboard-response,286,251860,0.0-1.0-38.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,1.0,,,,,
287,,choice,,html-keyboard-response,287,252622,0.0-1.0-39.0-0.0-0.0,0,0,12,,759.0,,,51.0,37.0,337.0,1500.0,1000.0,0.0,6.0,0.0,40-80,,0.0,key chain,watch,40.0,80.0,key chain2,watch3,40.0,80.0,superman_returns_pewter_keychain_2.jpg,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/superman_returns_pewter_keychain_2.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,0.0,watch,key chain,80.0,40.0,watch3,key chain2,80.0,40.0,0.0,331.759,0.759,,,,,
288,,confirmation,,html-keyboard-response,288,253371,0.0-1.0-39.0-0.0-1.0-0.0,0,0,12,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5,0.741,,,,,
