,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
279,,iti,,html-keyboard-response,279,187193,0.0-1.0-40.0-0.3-5.3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5,3.0,,,,,
280,,choice,,html-keyboard-response,280,188697,0.0-1.0-40.0-0.4-0.4,0,0,4,,,,,,38.0,338.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,1.0,small table,baby carriage,60.0,20.0,small table13,baby carriage1,40.0,40.0,ATABLE25.jpg,babycarriage16.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE25.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/babycarriage16.jpg,,,,,,,,,,1.0,319.0,1.5,,,,,
281,,isi,,html-keyboard-response,281,188804,0.0-1.0-40.0-0.4-2.4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5,3.5,,,,,
282,,no_response,,html-keyboard-response,282,189806,0.0-1.0-40.0-0.4-4.4-0.4,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5,1.0,,,,,
283,,iti,,html-keyboard-response,283,189924,0.0-1.0-40.0-0.4-5.4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,1.0,,,,,
284,,choice,,html-keyboard-response,284,190001,0.0-1.0-40.0-0.5-0.5,0,0,4,,73.0,,,51.0,38.0,338.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,1.0,small table,baby carriage,60.0,20.0,small table13,baby carriage1,40.0,40.0,ATABLE25.jpg,babycarriage16.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE25.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/babycarriage16.jpg,0.0,baby carriage,small table,20.0,60.0,baby carriage1,small table13,40.0,40.0,0.0,324.573,0.073,,,,,
285,,confirmation,,html-keyboard-response,285,191433,0.0-1.0-40.0-0.5-1.5-0.5,0,0,4,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,1.427,,,,,
286,,isi,,html-keyboard-response,286,191540,0.0-1.0-40.0-0.5-2.5,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,1.0,,,,,
287,,feedback,,html-keyboard-response,287,192547,0.0-1.0-40.0-0.5-3.5-0.5,0,0,4,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,1.0,,,,,
288,,iti,,html-keyboard-response,288,192655,0.0-1.0-40.0-0.5-5.5,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,1.0,,,,,
289,,choice,,html-keyboard-response,289,192845,0.0-1.0-41.0-0.0-0.0,0,0,4,,186.0,,,51.0,39.0,339.0,2000.0,1500.0,0.0,6.0,1.0,80-80,0.0,,watch,vase,80.0,80.0,watch3,vase8,80.0,60.0,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,Avase171.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase171.jpg,0.0,vase,watch,80.0,80.0,vase8,watch3,60.0,80.0,0.0,329.186,0.186,,,,,
290,,confirmation,,html-keyboard-response,290,194164,0.0-1.0-41.0-0.0-1.0-0.0,0,0,4,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5,1.314,,,,,
291,,isi,,html-keyboard-response,291,194271,0.0-1.0-41.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5,2.0,,,,,
292,,feedback,,html-keyboard-response,292,195278,0.0-1.0-41.0-0.0-3.0-0.0,0,0,4,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5,1.0,,,,,
293,,iti,,html-keyboard-response,293,195385,0.0-1.0-41.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,1.5,,,,,
294,,choice,,html-keyboard-response,294,196892,0.0-1.0-42.0-0.0-0.0,0,0,4,,,,,,40.0,340.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,0.0,baby carriage,patio lounge chair,20.0,60.0,baby carriage15,patio lounge chair7,0.0,40.0,AANBABYC2.jpg,lg_Serenity_Riviera[1].jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/lg_Serenity_Riviera[1].jpg,,,,,,,,,,1.0,336.5,1.5,,,,,
295,,isi,,html-keyboard-response,295,196996,0.0-1.0-42.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,1.0,,,,,
296,,no_response,,html-keyboard-response,296,198000,0.0-1.0-42.0-0.0-4.0-0.0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5,1.0,,,,,
297,,iti,,html-keyboard-response,297,198121,0.0-1.0-42.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.5,2.0,,,,,
298,,choice,,html-keyboard-response,298,199629,0.0-1.0-42.0-0.1-0.1,0,0,4,,,,,,40.0,340.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,0.0,baby carriage,patio lounge chair,20.0,60.0,baby carriage15,patio lounge chair7,0.0,40.0,AANBABYC2.jpg,lg_Serenity_Riviera[1].jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/lg_Serenity_Riviera[1].jpg,,,,,,,,,,1.0,342.0,1.5,,,,,
299,,isi,,html-keyboard-response,299,199734,0.0-1.0-42.0-0.1-2.1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,2.0,,,,,
300,,no_response,,html-keyboard-response,300,200740,0.0-1.0-42.0-0.1-4.1-0.1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,1.0,,,,,
301,,iti,,html-keyboard-response,301,200863,0.0-1.0-42.0-0.1-5.1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,1.5,,,,,
302,,choice,,html-keyboard-response,302,202367,0.0-1.0-42.0-0.2-0.2,0,0,4,,,,,,40.0,340.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,0.0,baby carriage,patio lounge chair,20.0,60.0,baby carriage15,patio lounge chair7,0.0,40.0,AANBABYC2.jpg,lg_Serenity_Riviera[1].jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/lg_Serenity_Riviera[1].jpg,,,,,,,,,,1.0,348.0,1.5,,,,,
303,,isi,,html-keyboard-response,303,202473,0.0-1.0-42.0-0.2-2.2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,1.0,,0.72,,,
304,,final_tally,,html-keyboard-response,304,220342,0.0-2.0-0.0,0,0,4,,17866.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,category_memory_instructions,,instructions,305,224615,0.0-3.0-0.0,0,0,4,"[{""page_index"":0,""viewing_time"":3796},{""page_index"":1,""viewing_time"":242},{""page_index"":2,""viewing_time"":213}]",4251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,category_memory,,survey-text,306,228635,0.0-3.0-1.0-0.0,0,0,4,,4016.0,"{""Q0"":""0""}",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lipstick,40.0,0.0
307,,category_memory,,survey-text,307,230771,0.0-3.0-2.0-0.0,0,0,4,,2133.0,"{""Q0"":""1""}",,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,watch,80.0,1.0
308,,category_memory,,survey-text,308,232470,0.0-3.0-3.0-0.0,0,0,4,,1695.0,"{""Q0"":""2""}",,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small table,60.0,2.0
309,,category_memory,,survey-text,309,233550,0.0-3.0-4.0-0.0,0,0,4,,1077.0,"{""Q0"":""3""}",,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,makeup compact,40.0,3.0
310,,category_memory,,survey-text,310,234517,0.0-3.0-5.0-0.0,0,0,4,,964.0,"{""Q0"":""4""}",,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tent,80.0,4.0
311,,category_memory,,survey-text,311,235317,0.0-3.0-6.0-0.0,0,0,4,,797.0,"{""Q0"":""5""}",,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk,20.0,5.0
312,,category_memory,,survey-text,312,239602,0.0-3.0-7.0-0.0,0,0,4,,4282.0,"{""Q0"":""62""}",,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microscope,40.0,62.0
313,,category_memory,,survey-text,313,240890,0.0-3.0-8.0-0.0,0,0,4,,1284.0,"{""Q0"":""1""}",,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power strip,60.0,1.0
314,,category_memory,,survey-text,314,241781,0.0-3.0-9.0-0.0,0,0,4,,887.0,"{""Q0"":""1""}",,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,80.0,1.0
315,,category_memory,,survey-text,315,242898,0.0-3.0-10.0-0.0,0,0,4,,1114.0,"{""Q0"":""1""}",,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bench,20.0,1.0
316,,category_memory,,survey-text,316,243753,0.0-3.0-11.0-0.0,0,0,4,,852.0,"{""Q0"":""2""}",,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowl,20.0,2.0
317,,category_memory,,survey-text,317,244697,0.0-3.0-12.0-0.0,0,0,4,,940.0,"{""Q0"":""3""}",,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bongo,20.0,3.0
318,,category_memory,,survey-text,318,247348,0.0-3.0-13.0-0.0,0,0,4,,2648.0,"{""Q0"":""4""}",,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorcycle,40.0,4.0
319,,category_memory,,survey-text,319,248148,0.0-3.0-14.0-0.0,0,0,4,,797.0,"{""Q0"":""1""}",,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,necklace,60.0,1.0
320,,category_memory,,survey-text,320,249078,0.0-3.0-15.0-0.0,0,0,4,,927.0,"{""Q0"":""2""}",,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,patio lounge chair,60.0,2.0
321,,category_memory,,survey-text,321,251160,0.0-3.0-16.0-0.0,0,0,4,,2078.0,"{""Q0"":""31""}",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hat,40.0,31.0
322,,category_memory,,survey-text,322,252072,0.0-3.0-17.0-0.0,0,0,4,,908.0,"{""Q0"":""3""}",,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yarn,80.0,3.0
323,,category_memory,,survey-text,323,253043,0.0-3.0-18.0-0.0,0,0,4,,968.0,"{""Q0"":""1""}",,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flashlight,20.0,1.0
324,,category_memory,,survey-text,324,254577,0.0-3.0-19.0-0.0,0,0,4,,1530.0,"{""Q0"":""2""}",,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nail polish,60.0,2.0
325,,category_memory,,survey-text,325,255625,0.0-3.0-20.0-0.0,0,0,4,,1043.0,"{""Q0"":""3""}",,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,door knob,20.0,3.0
326,,category_memory,,survey-text,326,256500,0.0-3.0-21.0-0.0,0,0,4,,871.0,"{""Q0"":""1""}",,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pen,60.0,1.0
327,,category_memory,,survey-text,327,257511,0.0-3.0-22.0-0.0,0,0,4,,1008.0,"{""Q0"":""2""}",,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame,40.0,2.0
328,,category_memory,,survey-text,328,258357,0.0-3.0-23.0-0.0,0,0,4,,843.0,"{""Q0"":""3""}",,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hammer,40.0,3.0
329,,category_memory,,survey-text,329,261330,0.0-3.0-24.0-0.0,0,0,4,,2970.0,"{""Q0"":""12""}",,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seashell,60.0,12.0
330,,category_memory,,survey-text,330,262582,0.0-3.0-25.0-0.0,0,0,4,,1249.0,"{""Q0"":""1""}",,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baby carriage,20.0,1.0
331,,category_memory,,survey-text,331,263608,0.0-3.0-26.0-0.0,0,0,4,,1023.0,"{""Q0"":""1""}",,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vase,80.0,1.0
332,,category_memory,,survey-text,332,267545,0.0-3.0-27.0-0.0,0,0,4,,3934.0,"{""Q0"":""1""}",,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sofa,60.0,1.0
333,,category_memory,,survey-text,333,268756,0.0-3.0-28.0-0.0,0,0,4,,1208.0,"{""Q0"":""1""}",,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,key chain,40.0,1.0
334,,category_memory,,survey-text,334,269793,0.0-3.0-29.0-0.0,0,0,4,,1034.0,"{""Q0"":""1""}",,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trumpet,80.0,1.0
335,,category_memory,,survey-text,335,270617,0.0-3.0-30.0-0.0,0,0,4,,821.0,"{""Q0"":""1""}",,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dresser,20.0,1.0
336,,category_memory,,survey-text,336,271510,0.0-3.0-31.0-0.0,0,0,4,,890.0,"{""Q0"":""1""}",,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poker card,60.0,1.0
337,,category_memory,,survey-text,337,272292,0.0-3.0-32.0-0.0,0,0,4,,778.0,"{""Q0"":""1""}",,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stool,80.0,1.0
338,,category_memory,,survey-text,338,275084,0.0-3.0-33.0-0.0,0,0,4,,2789.0,"{""Q0"":""11""}",,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,telescope,80.0,11.0
339,,category_memory,,survey-text,339,275993,0.0-3.0-34.0-0.0,0,0,4,,906.0,"{""Q0"":""1""}",,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fan,20.0,1.0
340,,category_memory,,survey-text,340,276743,0.0-3.0-35.0-0.0,0,0,4,,747.0,"{""Q0"":""1""}",,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tape,80.0,1.0
341,,category_memory,,survey-text,341,277599,0.0-3.0-36.0-0.0,0,0,4,,852.0,"{""Q0"":""1""}",,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,license plate,40.0,1.0
