trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
325,6,0,0,40-80,80,40,40,1,1500,1500,hammer,vase,hammer11,vase12,60,20,180,572,8oz-hammer-copy.jpg,Abluevase2.jpg,Stimuli/Experimental_stims/hammer/8oz-hammer-copy.jpg,Stimuli/Experimental_stims/vase/Abluevase2.jpg
326,6,0,0,80-80,80,80,0,NA,1000,1500,motorcycle,microscope,motorcycle8,microscope7,80,80,296,278,Motorcycle903425j2.jpg,microscope.jpg,Stimuli/Experimental_stims/motorcycle/Motorcycle903425j2.jpg,Stimuli/Experimental_stims/microscope/microscope.jpg
327,6,0,0,20-80,80,20,60,1,1500,1000,frame,small table,frame3,small table11,60,40,155,435,AFRAME132.jpg,ATABLE83.jpg,Stimuli/Experimental_stims/frame/AFRAME132.jpg,Stimuli/Experimental_stims/small table/ATABLE83.jpg
328,6,0,0,20-40,20,40,-20,0,3500,1000,power strip,tent,power strip2,tent9,40,60,392,518,59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg,Red Canyon Tent.jpg,Stimuli/Experimental_stims/power strip/59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg,Stimuli/Experimental_stims/tent/Red Canyon Tent.jpg
329,6,0,0,20-80,80,20,60,1,3000,1000,microscope,patio lounge chair,microscope3,patio lounge chair6,80,0,274,345,APDB.jpg,Lounge_Chair_with_Pillow.jpg,Stimuli/Experimental_stims/microscope/APDB.jpg,Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair_with_Pillow.jpg
330,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
331,6,0,0,20-80,80,20,60,1,1000,1000,lipstick,sofa,lipstick6,sofa1,80,20,243,442,P182413_hero.jpg,sofa-Nicholassingleseater-th.jpg,Stimuli/Experimental_stims/lipstick/P182413_hero.jpg,Stimuli/Experimental_stims/sofa/sofa-Nicholassingleseater-th.jpg
332,6,0,0,40-40,40,40,0,NA,1000,1000,stool,tent,stool1,tent1,20,20,459,510,ASTOOL42.jpg,Atent8.jpg,Stimuli/Experimental_stims/stool/ASTOOL42.jpg,Stimuli/Experimental_stims/tent/Atent8.jpg
333,6,0,0,20-20,20,20,0,NA,2000,1000,poker card,nail polish,poker card14,nail polish8,20,0,387,313,22864248.thl.jpg,283-ILilacYouALot.jpg,Stimuli/Experimental_stims/poker card/22864248.thl.jpg,Stimuli/Experimental_stims/nail polish/283-ILilacYouALot.jpg
334,6,0,0,40-80,40,80,-40,0,2000,1000,trumpet,hat,trumpet14,hat7,40,100,557,193,truba1.jpg,ASTRHATFL.jpg,Stimuli/Experimental_stims/trumpet/truba1.jpg,Stimuli/Experimental_stims/hat/ASTRHATFL.jpg
335,6,0,0,20-60,60,20,40,1,2000,2000,desk,pen,desk12,pen13,40,20,79,369,ADESK19.jpg,pen07.jpg,Stimuli/Experimental_stims/desk/ADESK19.jpg,Stimuli/Experimental_stims/pen/pen07.jpg
336,6,0,0,20-80,20,80,-60,0,1000,1000,small table,makeup compact,small table8,makeup compact3,40,80,432,257,ATABLE8.jpg,P181006_hero.jpg,Stimuli/Experimental_stims/small table/ATABLE8.jpg,Stimuli/Experimental_stims/makeup compact/P181006_hero.jpg
337,6,0,0,60-60,60,60,0,NA,2000,1500,desk,dresser,desk6,dresser9,80,60,73,110,0051507b.jpg,ADRESSER.jpg,Stimuli/Experimental_stims/desk/0051507b.jpg,Stimuli/Experimental_stims/dresser/ADRESSER.jpg
338,6,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
339,6,0,0,40-80,80,40,40,1,1500,1500,makeup compact,watch,makeup compact1,watch12,100,20,255,589,P190250_hero.jpg,snl003_MED.jpg,Stimuli/Experimental_stims/makeup compact/P190250_hero.jpg,Stimuli/Experimental_stims/watch/snl003_MED.jpg
340,6,0,1,NaN,NA,NA,NA,NA,3500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
341,6,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
342,6,0,0,20-20,20,20,0,NA,1000,1500,necklace,seashell,necklace7,seashell14,0,40,329,421,Anecklace12.jpg,ASEASHE17.jpg,Stimuli/Experimental_stims/necklace/Anecklace12.jpg,Stimuli/Experimental_stims/seashell/ASEASHE17.jpg
343,6,0,0,20-80,20,80,-60,0,2000,3000,nail polish,motorcycle,nail polish11,motorcycle1,40,100,316,289,Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg,motorcycle30.jpg,Stimuli/Experimental_stims/nail polish/Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle30.jpg
344,6,0,0,40-80,40,80,-40,0,2000,1000,yarn,license plate,yarn14,license plate8,60,80,608,228,Aballofyarn3.jpg,dc-vrw-jsw.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn3.jpg,Stimuli/Experimental_stims/license plate/dc-vrw-jsw.jpg
345,6,0,0,40-60,40,60,-20,0,1500,3500,tape,dresser,tape10,dresser7,20,40,485,108,26377601.thl.jpg,ADRESSE43.jpg,Stimuli/Experimental_stims/tape/26377601.thl.jpg,Stimuli/Experimental_stims/dresser/ADRESSE43.jpg
346,6,0,0,40-60,40,60,-20,0,3500,1500,yarn,baby carriage,yarn2,baby carriage4,40,60,596,3,Aballofyarn66.jpg,26373711.thl.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn66.jpg,Stimuli/Experimental_stims/baby carriage/26373711.thl.jpg
347,6,0,0,40-60,60,40,20,1,1000,1500,dresser,telescope,dresser13,telescope15,40,20,114,507,ADRESSE70.jpg,VictorianDeskTelescope.jpg,Stimuli/Experimental_stims/dresser/ADRESSE70.jpg,Stimuli/Experimental_stims/telescope/VictorianDeskTelescope.jpg
348,6,0,0,20-80,20,80,-60,0,1000,2000,seashell,key chain,seashell9,key chain3,0,80,416,206,ASEASH5.jpg,Keychain_Voice_Recorder.jpg,Stimuli/Experimental_stims/seashell/ASEASH5.jpg,Stimuli/Experimental_stims/key chain/Keychain_Voice_Recorder.jpg
349,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
350,6,0,0,40-60,60,40,20,1,2000,2000,fan,trumpet,fan2,trumpet15,60,40,120,558,507349_sk_lg.jpg,trumpet.jpg,Stimuli/Experimental_stims/fan/507349_sk_lg.jpg,Stimuli/Experimental_stims/trumpet/trumpet.jpg
351,6,0,0,40-80,80,40,40,1,1500,1000,makeup compact,tape,makeup compact4,tape14,100,20,258,489,262668_fpx.jpg,922544.jpg,Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg,Stimuli/Experimental_stims/tape/922544.jpg
352,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
353,6,0,1,NaN,NA,NA,NA,NA,3000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
354,6,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
355,6,0,0,40-60,60,40,20,1,1000,1000,bowl,train,bowl9,train7,80,40,59,533,21123_285.jpg,thomas-tank-pedal-car-lg.jpg,Stimuli/Experimental_stims/bowl/21123_285.jpg,Stimuli/Experimental_stims/train/thomas-tank-pedal-car-lg.jpg
356,6,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
357,6,0,0,40-40,40,40,0,NA,3500,1000,train,watch,train14,watch1,60,20,540,578,images-products-childcraft-g83501.jpg,B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,Stimuli/Experimental_stims/train/images-products-childcraft-g83501.jpg,Stimuli/Experimental_stims/watch/B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg
358,6,0,0,40-80,80,40,40,1,3500,1500,frame,tent,frame13,tent7,80,60,165,516,AFRAME115.jpg,9238gh948h.jpg,Stimuli/Experimental_stims/frame/AFRAME115.jpg,Stimuli/Experimental_stims/tent/9238gh948h.jpg
359,6,0,0,40-60,40,60,-20,0,1500,2000,train,dresser,train11,dresser11,60,80,537,112,train1.jpg,ADRESSE66.jpg,Stimuli/Experimental_stims/train/train1.jpg,Stimuli/Experimental_stims/dresser/ADRESSE66.jpg
360,6,0,0,40-60,60,40,20,1,3000,1500,desk,train,desk10,train13,60,20,77,539,MEX028.jpg,Tin_Toy_Train_3643.jpg,Stimuli/Experimental_stims/desk/MEX028.jpg,Stimuli/Experimental_stims/train/Tin_Toy_Train_3643.jpg
361,6,0,0,60-80,60,80,-20,0,1500,3500,bench,hammer,bench15,hammer10,60,100,31,179,Abench12.jpg,Tabla Hammer.JPG,Stimuli/Experimental_stims/bench/Abench12.jpg,Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG
362,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
363,6,0,0,20-80,80,20,60,1,1000,2000,hammer,patio lounge chair,hammer5,patio lounge chair10,80,40,174,349,hammer02.jpg,51831.jpg,Stimuli/Experimental_stims/hammer/hammer02.jpg,Stimuli/Experimental_stims/patio lounge chair/51831.jpg
364,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
