trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
325,6,0,0,80-80,80,80,0,NA,1500,1500,flashlight,dresser,flashlight5,dresser4,80,100,140,105,Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,ADRESSE40.jpg,Stimuli/Experimental_stims/flashlight/Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,Stimuli/Experimental_stims/dresser/ADRESSE40.jpg
326,6,0,0,20-80,80,20,60,1,2000,1500,bowl,license plate,bowl9,license plate7,80,0,59,227,21123_285.jpg,co-825-fjf.jpg,Stimuli/Experimental_stims/bowl/21123_285.jpg,Stimuli/Experimental_stims/license plate/co-825-fjf.jpg
327,6,0,0,20-60,20,60,-40,0,1500,1000,key chain,stool,key chain1,stool2,40,40,204,460,jm05s16.jpg,ASTOOL46.jpg,Stimuli/Experimental_stims/key chain/jm05s16.jpg,Stimuli/Experimental_stims/stool/ASTOOL46.jpg
328,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
329,6,0,0,20-80,20,80,-60,0,1000,2000,lipstick,bench,lipstick3,bench11,0,80,240,27,31sCvjMS3jL._SS500_.jpg,22928468.thl.jpg,Stimuli/Experimental_stims/lipstick/31sCvjMS3jL._SS500_.jpg,Stimuli/Experimental_stims/bench/22928468.thl.jpg
330,6,0,0,20-80,80,20,60,1,1000,1000,bench,license plate,bench15,license plate2,80,40,31,222,Abench12.jpg,ny-u93-8zs.jpg,Stimuli/Experimental_stims/bench/Abench12.jpg,Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg
331,6,0,0,40-40,40,40,0,NA,1000,2000,necklace,sofa,necklace2,sofa11,20,60,324,452,Anecklace7.jpg,ALOVSEA19.jpg,Stimuli/Experimental_stims/necklace/Anecklace7.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA19.jpg
332,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
333,6,0,0,60-80,60,80,-20,0,1500,1500,tent,dresser,tent7,dresser6,80,80,516,107,9238gh948h.jpg,ADRESSE96.jpg,Stimuli/Experimental_stims/tent/9238gh948h.jpg,Stimuli/Experimental_stims/dresser/ADRESSE96.jpg
334,6,0,0,40-80,40,80,-40,0,1500,1000,necklace,desk,necklace1,desk14,40,60,323,81,26443173.thl.jpg,26419960.thl.jpg,Stimuli/Experimental_stims/necklace/26443173.thl.jpg,Stimuli/Experimental_stims/desk/26419960.thl.jpg
335,6,0,0,40-80,80,40,40,1,3500,1000,fan,sofa,fan13,sofa3,80,40,131,444,511976_sk_lg.jpg,ACOUCH14.jpg,Stimuli/Experimental_stims/fan/511976_sk_lg.jpg,Stimuli/Experimental_stims/sofa/ACOUCH14.jpg
336,6,0,1,NaN,NA,NA,NA,NA,3000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
337,6,0,0,40-60,60,40,20,1,1000,1500,trumpet,poker card,trumpet7,poker card10,60,20,550,383,JTP-606MRS.jpg,22864488.thl.jpg,Stimuli/Experimental_stims/trumpet/JTP-606MRS.jpg,Stimuli/Experimental_stims/poker card/22864488.thl.jpg
338,6,0,0,20-80,20,80,-60,0,1000,1000,frame,bowl,frame8,bowl5,20,100,160,55,AFRAME154.jpg,AWOODBOWL.jpg,Stimuli/Experimental_stims/frame/AFRAME154.jpg,Stimuli/Experimental_stims/bowl/AWOODBOWL.jpg
339,6,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
340,6,0,0,40-80,40,80,-40,0,3500,1000,poker card,bongo,poker card14,bongo14,60,60,387,47,22864248.thl.jpg,26390667.thl.jpg,Stimuli/Experimental_stims/poker card/22864248.thl.jpg,Stimuli/Experimental_stims/bongo/26390667.thl.jpg
341,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
342,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
343,6,0,0,20-80,80,20,60,1,2000,1000,dresser,hat,dresser1,hat15,60,0,102,201,ADRESSE52.jpg,AFISHHAT2.jpg,Stimuli/Experimental_stims/dresser/ADRESSE52.jpg,Stimuli/Experimental_stims/hat/AFISHHAT2.jpg
344,6,0,1,NaN,NA,NA,NA,NA,3000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
345,6,0,0,40-80,40,80,-40,0,2000,1000,power strip,fan,power strip1,fan8,20,100,391,126,6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg,f_tf1224_angle.jpg,Stimuli/Experimental_stims/power strip/6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg,Stimuli/Experimental_stims/fan/f_tf1224_angle.jpg
346,6,0,0,40-80,40,80,-40,0,3000,3000,patio lounge chair,bench,patio lounge chair1,bench3,60,60,340,19,product1-s.jpg,26419540.thl.jpg,Stimuli/Experimental_stims/patio lounge chair/product1-s.jpg,Stimuli/Experimental_stims/bench/26419540.thl.jpg
347,6,0,0,20-60,20,60,-40,0,1000,1500,frame,stool,frame10,stool1,0,80,162,459,AFRAME107.jpg,ASTOOL42.jpg,Stimuli/Experimental_stims/frame/AFRAME107.jpg,Stimuli/Experimental_stims/stool/ASTOOL42.jpg
348,6,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
349,6,0,0,20-80,80,20,60,1,1500,2000,bowl,motorcycle,bowl11,motorcycle12,60,40,61,300,Abowl46.jpg,motorcycle14.jpg,Stimuli/Experimental_stims/bowl/Abowl46.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle14.jpg
350,6,0,0,40-60,60,40,20,1,1000,1500,trumpet,sofa,trumpet9,sofa13,80,20,552,454,trumpet3.jpg,ACOUCH25.jpg,Stimuli/Experimental_stims/trumpet/trumpet3.jpg,Stimuli/Experimental_stims/sofa/ACOUCH25.jpg
351,6,0,0,80-80,80,80,0,NA,3500,1000,desk,door knob,desk11,door knob8,80,60,78,92,Writing_Desk_280_Cutout_Sideview_half.jpg,pro_l_116_medeco437ul.jpg,Stimuli/Experimental_stims/desk/Writing_Desk_280_Cutout_Sideview_half.jpg,Stimuli/Experimental_stims/door knob/pro_l_116_medeco437ul.jpg
352,6,0,0,40-60,40,60,-20,0,2000,3500,poker card,train,poker card9,train5,60,40,382,531,9817230.thl.jpg,thumb-briolightsoundsteamengine.jpg,Stimuli/Experimental_stims/poker card/9817230.thl.jpg,Stimuli/Experimental_stims/train/thumb-briolightsoundsteamengine.jpg
353,6,0,0,60-60,60,60,0,NA,1000,1000,yarn,telescope,yarn12,telescope1,40,60,606,493,Aballofyarn35.jpg,celestron nexstar 114 gt reflector telescope.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn35.jpg,Stimuli/Experimental_stims/telescope/celestron nexstar 114 gt reflector telescope.jpg
354,6,0,0,40-60,60,40,20,1,1500,1000,tent,necklace,tent13,necklace15,80,40,522,337,camping-tent-north-star.jpg,necklascenew04.jpg,Stimuli/Experimental_stims/tent/camping-tent-north-star.jpg,Stimuli/Experimental_stims/necklace/necklascenew04.jpg
355,6,0,0,20-40,40,20,20,1,1000,1000,nail polish,motorcycle,nail polish1,motorcycle3,60,40,306,291,200.jpg,motorcycle40.jpg,Stimuli/Experimental_stims/nail polish/200.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle40.jpg
356,6,0,0,40-40,40,40,0,NA,1500,1000,necklace,nail polish,necklace4,nail polish6,60,20,326,311,emerald_diamond_necklace.jpg,127_t.jpg,Stimuli/Experimental_stims/necklace/emerald_diamond_necklace.jpg,Stimuli/Experimental_stims/nail polish/127_t.jpg
357,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
358,6,0,1,NaN,NA,NA,NA,NA,2000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
359,6,0,0,40-60,40,60,-20,0,1000,3000,seashell,watch,seashell6,watch12,40,80,413,589,PY2H1461.jpg,snl003_MED.jpg,Stimuli/Experimental_stims/seashell/PY2H1461.jpg,Stimuli/Experimental_stims/watch/snl003_MED.jpg
360,6,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
361,6,0,0,40-60,60,40,20,1,2000,2000,watch,sofa,watch1,sofa2,80,40,578,443,B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,ALOVSEA12.jpg,Stimuli/Experimental_stims/watch/B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA12.jpg
362,6,0,0,20-60,20,60,-40,0,2000,1000,frame,train,frame11,train3,0,60,163,529,AFRAME139.jpg,stackloco.jpg,Stimuli/Experimental_stims/frame/AFRAME139.jpg,Stimuli/Experimental_stims/train/stackloco.jpg
363,6,0,0,40-80,40,80,-40,0,2000,1500,nail polish,desk,nail polish10,desk10,20,100,315,77,NLM23_opi_nail_polish.jpg,MEX028.jpg,Stimuli/Experimental_stims/nail polish/NLM23_opi_nail_polish.jpg,Stimuli/Experimental_stims/desk/MEX028.jpg
364,6,0,0,20-40,40,20,20,1,3500,1000,poker card,hammer,poker card11,hammer6,40,20,384,175,9817013.thl.jpg,hammer03.jpg,Stimuli/Experimental_stims/poker card/9817013.thl.jpg,Stimuli/Experimental_stims/hammer/hammer03.jpg
