trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
329,6,0,0,40-60,40,60,-20,0,1000,2000,motorcycle,small table,motorcycle4,small table15,20,40,292,439,motorcycle46.jpg,ATABLE20.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,Stimuli/Experimental_stims/small table/ATABLE20.jpg
330,6,0,0,40-80,80,40,40,1,3500,1000,tape,hammer,tape2,hammer15,100,60,477,184,Tape_Dispenser.jpg,Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,Stimuli/Experimental_stims/hammer/Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg
331,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
332,6,0,0,40-60,40,60,-20,0,3500,1500,key chain,poker card,key chain4,poker card3,20,40,207,376,Gumby_Green-Keychain.jpg,9817131.thl.jpg,Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,Stimuli/Experimental_stims/poker card/9817131.thl.jpg
333,6,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
334,6,0,0,80-80,80,80,0,NA,2000,1500,telescope,trumpet,telescope8,trumpet6,80,60,500,549,p0006439g.jpg,JUP416S.JPG,Stimuli/Experimental_stims/telescope/p0006439g.jpg,Stimuli/Experimental_stims/trumpet/JUP416S.JPG
335,6,0,0,20-40,20,40,-20,0,1000,1000,bowl,hammer,bowl14,hammer1,40,20,64,170,Aredglassbowl.jpg,fosnaugh.hammer.jpg,Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,Stimuli/Experimental_stims/hammer/fosnaugh.hammer.jpg
336,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
337,6,0,0,40-80,40,80,-40,0,1000,1500,key chain,watch,key chain2,watch3,40,80,205,580,superman_returns_pewter_keychain_2.jpg,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,Stimuli/Experimental_stims/key chain/superman_returns_pewter_keychain_2.jpg,Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg
338,6,0,0,20-60,60,20,40,1,2000,1000,small table,baby carriage,small table13,baby carriage1,40,40,437,0,ATABLE25.jpg,babycarriage16.jpg,Stimuli/Experimental_stims/small table/ATABLE25.jpg,Stimuli/Experimental_stims/baby carriage/babycarriage16.jpg
339,6,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
340,6,0,0,20-60,20,60,-40,0,2000,1000,baby carriage,patio lounge chair,baby carriage15,patio lounge chair7,0,40,14,346,AANBABYC2.jpg,lg_Serenity_Riviera[1].jpg,Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,Stimuli/Experimental_stims/patio lounge chair/lg_Serenity_Riviera[1].jpg
341,6,0,0,20-80,20,80,-60,0,1500,1000,bench,tape,bench2,tape12,20,60,18,487,26369969.thl.jpg,Frog-Tape-Dispenser_F02218A2.jpg,Stimuli/Experimental_stims/bench/26369969.thl.jpg,Stimuli/Experimental_stims/tape/Frog-Tape-Dispenser_F02218A2.jpg
342,6,0,0,20-60,20,60,-40,0,1500,2000,baby carriage,sofa,baby carriage3,sofa3,20,80,2,444,Stroller.jpg,ACOUCH14.jpg,Stimuli/Experimental_stims/baby carriage/Stroller.jpg,Stimuli/Experimental_stims/sofa/ACOUCH14.jpg
343,6,0,0,60-60,60,60,0,NA,1000,1000,seashell,nail polish,seashell6,nail polish8,80,40,413,313,PY2H1461.jpg,283-ILilacYouALot.jpg,Stimuli/Experimental_stims/seashell/PY2H1461.jpg,Stimuli/Experimental_stims/nail polish/283-ILilacYouALot.jpg
344,6,0,0,40-60,60,40,20,1,3000,3500,power strip,hammer,power strip4,hammer2,60,60,394,171,41D3CX96H9L._AA262_.jpg,hammer04.jpg,Stimuli/Experimental_stims/power strip/41D3CX96H9L._AA262_.jpg,Stimuli/Experimental_stims/hammer/hammer04.jpg
345,6,0,0,20-20,20,20,0,NA,2000,3500,bongo,flashlight,bongo1,flashlight4,0,0,34,139,ABONGO22.jpg,new08.jpg,Stimuli/Experimental_stims/bongo/ABONGO22.jpg,Stimuli/Experimental_stims/flashlight/new08.jpg
346,6,0,0,20-80,80,20,60,1,3000,2000,tent,bench,tent2,bench14,60,0,511,30,Atent16.jpg,APARKBENC.jpg,Stimuli/Experimental_stims/tent/Atent16.jpg,Stimuli/Experimental_stims/bench/APARKBENC.jpg
347,6,0,0,40-60,40,60,-20,0,1500,1000,license plate,nail polish,license plate8,nail polish4,60,40,228,309,dc-vrw-jsw.jpg,8027_O.jpg,Stimuli/Experimental_stims/license plate/dc-vrw-jsw.jpg,Stimuli/Experimental_stims/nail polish/8027_O.jpg
348,6,0,0,40-80,80,40,40,1,1500,1000,watch,makeup compact,watch11,makeup compact4,80,60,588,258,B00020ODHO.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V65957276_.jpg,262668_fpx.jpg,Stimuli/Experimental_stims/watch/B00020ODHO.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V65957276_.jpg,Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg
349,6,0,0,40-60,40,60,-20,0,2000,1500,key chain,necklace,key chain15,necklace5,60,60,218,327,Soft_PVC_Keychain.jpg,necklascenew08.jpg,Stimuli/Experimental_stims/key chain/Soft_PVC_Keychain.jpg,Stimuli/Experimental_stims/necklace/necklascenew08.jpg
350,6,0,0,20-60,60,20,40,1,3000,3000,poker card,desk,poker card10,desk12,40,40,383,79,22864488.thl.jpg,ADESK19.jpg,Stimuli/Experimental_stims/poker card/22864488.thl.jpg,Stimuli/Experimental_stims/desk/ADESK19.jpg
351,6,0,0,20-80,20,80,-60,0,1000,1500,door knob,trumpet,door knob13,trumpet13,0,80,97,556,500_CLAWALBC.jpg,JUPITER+JTR1600GS.jpg,Stimuli/Experimental_stims/door knob/500_CLAWALBC.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR1600GS.jpg
352,6,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
353,6,0,0,20-80,20,80,-60,0,2000,1000,door knob,watch,door knob2,watch2,0,60,86,579,500_DECWHIPB.jpg,AL0004-03E_MED.jpg,Stimuli/Experimental_stims/door knob/500_DECWHIPB.jpg,Stimuli/Experimental_stims/watch/AL0004-03E_MED.jpg
354,6,0,0,40-80,80,40,40,1,1000,2000,tent,lipstick,tent8,lipstick2,80,20,517,239,quechua_tent-1.jpg,11uuoPMY+OL._SS500_.jpg,Stimuli/Experimental_stims/tent/quechua_tent-1.jpg,Stimuli/Experimental_stims/lipstick/11uuoPMY+OL._SS500_.jpg
355,6,0,0,20-80,20,80,-60,0,1000,3500,bench,tape,bench12,tape1,40,100,28,476,22927976.thl.jpg,aktotape_01.jpg,Stimuli/Experimental_stims/bench/22927976.thl.jpg,Stimuli/Experimental_stims/tape/aktotape_01.jpg
356,6,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
357,6,0,0,80-80,80,80,0,NA,1000,2000,yarn,trumpet,yarn15,trumpet11,80,60,609,554,rainbowscarf-600x394.jpg,JUPITER+JTR604L.jpg,Stimuli/Experimental_stims/yarn/rainbowscarf-600x394.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR604L.jpg
358,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
359,6,0,0,40-80,40,80,-40,0,3500,3000,makeup compact,telescope,makeup compact12,telescope11,20,80,266,503,P139103_hero.jpg,digimarc.ms03.jpg,Stimuli/Experimental_stims/makeup compact/P139103_hero.jpg,Stimuli/Experimental_stims/telescope/digimarc.ms03.jpg
360,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
361,6,0,0,20-60,20,60,-40,0,1500,2000,bongo,sofa,bongo5,sofa2,40,60,38,443,ABONGDRUM.jpg,ALOVSEA12.jpg,Stimuli/Experimental_stims/bongo/ABONGDRUM.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA12.jpg
362,6,0,0,40-80,40,80,-40,0,2000,1000,license plate,tent,license plate9,tent15,20,60,229,524,nm-dhg089.jpg,tent_.jpg,Stimuli/Experimental_stims/license plate/nm-dhg089.jpg,Stimuli/Experimental_stims/tent/tent_.jpg
363,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
364,6,0,0,20-80,20,80,-60,0,1000,2000,bowl,tape,bowl13,tape3,20,100,63,478,Asoupbowl8.jpg,ATAPEDIS7.jpg,Stimuli/Experimental_stims/bowl/Asoupbowl8.jpg,Stimuli/Experimental_stims/tape/ATAPEDIS7.jpg
