trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
327,6,0,0,40-60,40,60,-20,0,1000,3500,baby carriage,license plate,baby carriage4,license plate13,60,60,3,233,26373711.thl.jpg,usa-rj-9517.jpg,Stimuli/Experimental_stims/baby carriage/26373711.thl.jpg,Stimuli/Experimental_stims/license plate/usa-rj-9517.jpg
328,6,0,0,20-60,20,60,-40,0,1000,1500,stool,key chain,stool10,key chain2,40,80,468,205,ASTOOL26.jpg,superman_returns_pewter_keychain_2.jpg,Stimuli/Experimental_stims/stool/ASTOOL26.jpg,Stimuli/Experimental_stims/key chain/superman_returns_pewter_keychain_2.jpg
329,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
330,6,0,0,80-80,80,80,0,NA,3500,1500,necklace,patio lounge chair,necklace9,patio lounge chair12,60,80,331,351,ANECKLACE.jpg,rw-mendocinoultrachaisepc032-lg.jpg,Stimuli/Experimental_stims/necklace/ANECKLACE.jpg,Stimuli/Experimental_stims/patio lounge chair/rw-mendocinoultrachaisepc032-lg.jpg
331,6,0,0,40-80,40,80,-40,0,1000,1000,bowl,nail polish,bowl5,nail polish5,20,100,55,310,AWOODBOWL.jpg,182_t.jpg,Stimuli/Experimental_stims/bowl/AWOODBOWL.jpg,Stimuli/Experimental_stims/nail polish/182_t.jpg
332,6,0,0,40-60,40,60,-20,0,2000,1500,flashlight,lipstick,flashlight9,lipstick11,20,80,144,248,new06.jpg,21SS8DBWDQL._SS500_.jpg,Stimuli/Experimental_stims/flashlight/new06.jpg,Stimuli/Experimental_stims/lipstick/21SS8DBWDQL._SS500_.jpg
333,6,0,1,NaN,NA,NA,NA,NA,3000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
334,6,0,0,60-60,60,60,0,NA,1000,1000,microscope,key chain,microscope4,key chain15,80,40,275,218,55071208.JPG,Soft_PVC_Keychain.jpg,Stimuli/Experimental_stims/microscope/55071208.JPG,Stimuli/Experimental_stims/key chain/Soft_PVC_Keychain.jpg
335,6,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
336,6,0,0,80-80,80,80,0,NA,2000,2000,nail polish,necklace,nail polish2,necklace14,80,80,307,336,froggy_t.jpg,necklascenew05.jpg,Stimuli/Experimental_stims/nail polish/froggy_t.jpg,Stimuli/Experimental_stims/necklace/necklascenew05.jpg
337,6,0,0,40-60,40,60,-20,0,2000,1000,fan,motorcycle,fan6,motorcycle4,40,40,124,292,30090.fpx.jpg,motorcycle46.jpg,Stimuli/Experimental_stims/fan/30090.fpx.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg
338,6,0,0,40-60,40,60,-20,0,2000,3500,bench,lipstick,bench8,lipstick13,60,40,24,250,APARKBE14.jpg,P184708_hero.jpg,Stimuli/Experimental_stims/bench/APARKBE14.jpg,Stimuli/Experimental_stims/lipstick/P184708_hero.jpg
339,6,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
340,6,0,0,40-80,40,80,-40,0,3000,1000,door knob,sofa,door knob3,sofa7,60,80,87,448,020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,JACKSON-MS6007loveseat59X36X33.jpg,Stimuli/Experimental_stims/door knob/020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,Stimuli/Experimental_stims/sofa/JACKSON-MS6007loveseat59X36X33.jpg
341,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
342,6,0,0,20-60,60,20,40,1,1500,2000,lipstick,yarn,lipstick8,yarn15,80,40,245,609,P174215_hero.jpg,rainbowscarf-600x394.jpg,Stimuli/Experimental_stims/lipstick/P174215_hero.jpg,Stimuli/Experimental_stims/yarn/rainbowscarf-600x394.jpg
343,6,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
344,6,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
345,6,0,0,20-60,60,20,40,1,1000,2000,lipstick,yarn,lipstick15,yarn11,80,20,252,605,P9436_hero.jpg,Aballofpinky2.jpg,Stimuli/Experimental_stims/lipstick/P9436_hero.jpg,Stimuli/Experimental_stims/yarn/Aballofpinky2.jpg
346,6,0,0,20-60,60,20,40,1,1500,1500,motorcycle,trumpet,motorcycle7,trumpet11,40,40,295,554,MotoSmall.jpg,JUPITER+JTR604L.jpg,Stimuli/Experimental_stims/motorcycle/MotoSmall.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR604L.jpg
347,6,0,0,40-80,80,40,40,1,1500,1500,pen,dresser,pen2,dresser2,80,40,358,103,Montblanc-Blu-Starwalker-BP copy.jpg,ADRESSE46.jpg,Stimuli/Experimental_stims/pen/Montblanc-Blu-Starwalker-BP copy.jpg,Stimuli/Experimental_stims/dresser/ADRESSE46.jpg
348,6,0,0,40-80,40,80,-40,0,1000,2000,fan,pen,fan2,pen15,40,100,120,371,507349_sk_lg.jpg,pen04.jpg,Stimuli/Experimental_stims/fan/507349_sk_lg.jpg,Stimuli/Experimental_stims/pen/pen04.jpg
349,6,0,0,40-60,40,60,-20,0,1000,1000,fan,motorcycle,fan11,motorcycle12,20,80,129,300,n_sf.jpg,motorcycle14.jpg,Stimuli/Experimental_stims/fan/n_sf.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle14.jpg
350,6,0,0,60-80,60,80,-20,0,3500,1000,lipstick,small table,lipstick7,small table15,60,80,244,439,P101401_hero.jpg,ATABLE20.jpg,Stimuli/Experimental_stims/lipstick/P101401_hero.jpg,Stimuli/Experimental_stims/small table/ATABLE20.jpg
351,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
352,6,0,0,20-60,60,20,40,1,1500,2000,lipstick,trumpet,lipstick14,trumpet6,80,0,251,549,P109907_hero.jpg,JUP416S.JPG,Stimuli/Experimental_stims/lipstick/P109907_hero.jpg,Stimuli/Experimental_stims/trumpet/JUP416S.JPG
353,6,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
354,6,0,0,20-60,60,20,40,1,2000,1000,motorcycle,watch,motorcycle5,watch5,80,40,293,582,motorcycle101.jpg,B000GB0Q2K.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_V66976251_.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle101.jpg,Stimuli/Experimental_stims/watch/B000GB0Q2K.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_V66976251_.jpg
355,6,0,0,60-60,60,60,0,NA,3500,1500,microscope,makeup compact,microscope12,makeup compact15,80,60,283,269,usbdigitalmicroscope1_small1.jpg,05086681402.jpg,Stimuli/Experimental_stims/microscope/usbdigitalmicroscope1_small1.jpg,Stimuli/Experimental_stims/makeup compact/05086681402.jpg
356,6,0,0,20-80,80,20,60,1,1000,1500,power strip,tape,power strip9,tape2,100,20,399,477,9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg,Tape_Dispenser.jpg,Stimuli/Experimental_stims/power strip/9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg,Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg
357,6,0,0,20-40,40,20,20,1,2000,2000,bongo,train,bongo10,train10,20,20,43,536,22945915.thl.jpg,train3.jpg,Stimuli/Experimental_stims/bongo/22945915.thl.jpg,Stimuli/Experimental_stims/train/train3.jpg
358,6,0,0,20-80,20,80,-60,0,1000,1500,tape,seashell,tape3,seashell7,0,100,478,414,ATAPEDIS7.jpg,seashell34.jpg,Stimuli/Experimental_stims/tape/ATAPEDIS7.jpg,Stimuli/Experimental_stims/seashell/seashell34.jpg
359,6,0,0,40-80,40,80,-40,0,2000,1000,door knob,nail polish,door knob5,nail polish4,60,80,89,309,Parth_Portofino_500.jpg,8027_O.jpg,Stimuli/Experimental_stims/door knob/Parth_Portofino_500.jpg,Stimuli/Experimental_stims/nail polish/8027_O.jpg
360,6,0,0,20-80,20,80,-60,0,1500,2000,vase,patio lounge chair,vase3,patio lounge chair8,0,100,563,347,vase-006af-1.jpg,43-1.jpg,Stimuli/Experimental_stims/vase/vase-006af-1.jpg,Stimuli/Experimental_stims/patio lounge chair/43-1.jpg
361,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
362,6,0,0,40-60,60,40,20,1,2000,1000,hat,bowl,hat8,bowl7,60,60,194,57,ABLUEHAT.jpg,Abowl54.jpg,Stimuli/Experimental_stims/hat/ABLUEHAT.jpg,Stimuli/Experimental_stims/bowl/Abowl54.jpg
363,6,0,0,20-20,20,20,0,NA,1500,1500,stool,watch,stool1,watch1,20,20,459,578,ASTOOL42.jpg,B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,Stimuli/Experimental_stims/stool/ASTOOL42.jpg,Stimuli/Experimental_stims/watch/B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg
364,6,0,0,40-80,40,80,-40,0,1500,2000,baby carriage,sofa,baby carriage7,sofa12,60,60,6,453,26423282.thl.jpg,ShelterSofaS6.jpg,Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,Stimuli/Experimental_stims/sofa/ShelterSofaS6.jpg
